Band,Range,Description,PartNo,MSRP List Price,Standard Channel SKU,Unnamed: 6
ESM-VM12-GTI,"Trellix Global Threat Intelligence (Module for  ESM) - ESM-VM-12
LICENSE: Per ESM Appliance.
DELIVERABLE: Download. 
PRODUCT CONTENT: Integrates Global Threat Intelligence (GTI) for enhanced local situational awareness enabling security administrators to identify what hosts are communicating with suspicious or malicious IP addresses while highlighting the events, hosts, and the users involved in potentially malicious transactions. Available as an optional add on to an Enterprise Security Manager standalone appliance or combination appliance; select ESM VM models and Event Reporter Appliance. Cannot be sold standalone.  Please note:  licensing is per HA (redundant) pair. An HA (redundant) pair consists of two identical ESM physical or virtual appliances.",,,,,
,Standard Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,GTI for ESM-VM-12 1:1TE,GTEENU12GIEAD,17777.51,GTEENU12GIEAD-AA,
ESM-VM16-GTI,"Trellix Global Threat Intelligence (Module for  ESM) - ESM-VM-16
LICENSE: Per ESM Appliance.
DELIVERABLE: Download. 
PRODUCT CONTENT: Integrates Global Threat Intelligence (GTI) for enhanced local situational awareness enabling security administrators to identify what hosts are communicating with suspicious or malicious IP addresses while highlighting the events, hosts, and the users involved in potentially malicious transactions. Available as an optional add on to an Enterprise Security Manager standalone appliance or combination appliance; select ESM VM models and Event Reporter Appliance. Cannot be sold standalone.  Please note:  licensing is per HA (redundant) pair. An HA (redundant) pair consists of two identical ESM physical or virtual appliances.",,,,,
,Standard Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,GTI for ESM-VM-16 1:1TE,GTEENU16GIEAD,18459.02,GTEENU16GIEAD-AA,
ESM-VM24-GTI,"Trellix Global Threat Intelligence (Module for  ESM) - ESM-VM-24
LICENSE: Per ESM Appliance.
DELIVERABLE: Download. 
PRODUCT CONTENT: Integrates Global Threat Intelligence (GTI) for enhanced local situational awareness enabling security administrators to identify what hosts are communicating with suspicious or malicious IP addresses while highlighting the events, hosts, and the users involved in potentially malicious transactions. Available as an optional add on to an Enterprise Security Manager standalone appliance or combination appliance; select ESM VM models and Event Reporter Appliance. Cannot be sold standalone.  Please note:  licensing is per HA (redundant) pair. An HA (redundant) pair consists of two identical ESM physical or virtual appliances.",,,,,
,Standard Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,GTI for ESM-VM-24 1:1TE,GTEENU24GIEAD,27688.52,GTEENU24GIEAD-AA,
ESM-VM32-GTI,"Trellix Global Threat Intelligence (Module for  ESM) - ESM-VM-32
LICENSE: Per ESM Appliance.
DELIVERABLE: Download. 
PRODUCT CONTENT: Integrates Global Threat Intelligence (GTI) for enhanced local situational awareness enabling security administrators to identify what hosts are communicating with suspicious or malicious IP addresses while highlighting the events, hosts, and the users involved in potentially malicious transactions. Available as an optional add on to an Enterprise Security Manager standalone appliance or combination appliance; select ESM VM models and Event Reporter Appliance. Cannot be sold standalone. Please note: licensing is per HA (redundant) pair. An HA (redundant) pair consists of two identical ESM physical or virtual appliances.",,,,,
,Standard Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,GTI for ESM-VM-32 1:1TE,GTEENU32GIEAD,36837.16,GTEENU32GIEAD-AA,
ESM-VM48-GTI,"Trellix Global Threat Intelligence (Module for  ESM) - ESM-VM-48
LICENSE: Per ESM Appliance.
DELIVERABLE: Download. 
PRODUCT CONTENT: Integrates Global Threat Intelligence (GTI) for enhanced local situational awareness enabling security administrators to identify what hosts are communicating with suspicious or malicious IP addresses while highlighting the events, hosts, and the users involved in potentially malicious transactions. Available as an optional add on to an Enterprise Security Manager standalone appliance or combination appliance; select ESM VM models and Event Reporter Appliance. Cannot be sold standalone. Please note: licensing is per HA (redundant) pair. An HA (redundant) pair consists of two identical ESM physical or virtual appliances.",,,,,
,Standard Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,GTI for ESM-VM-48 1:1TE,GTEENU48GIEAD,55377.06,GTEENU48GIEAD-AA,
ESM-VM64-GTI,"Trellix Global Threat Intelligence (Module for  ESM) - ESM-VM-64
LICENSE: Per ESM Appliance.
DELIVERABLE: Download. 
PRODUCT CONTENT: Integrates Global Threat Intelligence (GTI) for enhanced local situational awareness enabling security administrators to identify what hosts are communicating with suspicious or malicious IP addresses while highlighting the events, hosts, and the users involved in potentially malicious transactions. Available as an optional add on to an Enterprise Security Manager standalone appliance or combination appliance; select ESM VM models and Event Reporter Appliance. Cannot be sold standalone. Please note: licensing is per HA (redundant) pair. An HA (redundant) pair consists of two identical ESM physical or virtual appliances.",,,,,
,Standard Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,GTI for ESM-VM-64 1:1TE,GTEENU64GIEAD,142219.92,GTEENU64GIEAD-AA,
ESM-VM72-GTI,"Trellix Global Threat Intelligence (Module for  ESM) - ESM-VM-72
LICENSE: Per ESM Appliance.
DELIVERABLE: Download. 
PRODUCT CONTENT: Integrates Global Threat Intelligence (GTI) for enhanced local situational awareness enabling security administrators to identify what hosts are communicating with suspicious or malicious IP addresses while highlighting the events, hosts, and the users involved in potentially malicious transactions. Available as an optional add on to an Enterprise Security Manager standalone appliance or combination appliance; select ESM VM models and Event Reporter Appliance. Cannot be sold standalone. Please note: licensing is per HA (redundant) pair. An HA (redundant) pair consists of two identical ESM physical or virtual appliances.",,,,,
,Standard Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,GTI for ESM-VM-72 1:1TE,GTEENU72GIEAD,166131.15,GTEENU72GIEAD-AA,
,SIEM Accessories,,,,,
ESM-10GRJSF-MOD,"Trellix 10 Gigabit OCP 4-port network card (2 RJ45 & 2 SFP+ Combo)
LICENSE: Per Unit.
DELIVERABLE: Non-Stockable H/W Units.
PRODUCT CONTENT: Optional card, to be used in SIEM Gen 6 appliance, one per appliance, installed by customer. Card has four 2 RJ45 and 2 SFP+ connectors, not including SFPs. For use with APM-3600, ERC-3600, and ERC-4800 appliances.",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,10GB OCP 2RJ45 + 2SFP+ Combo Gen 6,ESM-10GRJSF-MOD,4396.77,ESM-10GRJSF-MODA,
,1yr Advanced RMA (next business day ship) Hardware Support,,,,,
 ,1-+,10GB OCP 2RJ45+2SFP+ Combo Gen 6 1YrRMA,RBESM10GRJSFMOD,879.35,RBESM10GRJSFMODA,
DAS-120,"Trellix Direct Attached Storage 120
LICENSE: Per Unit.
PRODUCT CONTENT: Provides high performance storage array for Enterprise Security Manager,  Enterprise Log Manager, and Enterprise Log Search, redundant architecture with RAID controller, mirrored cache, and IO multipathing. 4U Appliance. Approximately 120 TB of storage. Requires the purchase of Enterprise Security Manager appliance. The corresponding Hardware Support SKU is required to be sold with the storage device and provided on one consolidated purchase order.  Usable event and flow data storage capacity will vary by customer event types, event rates, software version, and other factors.",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,Dir Attached Storage 120 Appl,DAS-120,207912.76,DAS-120A,
,1yr Next Business Day Ship Hardware Support,,,,,
 ,1-+,Dir Attached Storage 120 1Yr NBD,RBDAS120NBD,40371.84,RBDAS120NBDA,
,1yr Advanced RMA (next business day ship) Hardware Support,,,,,
 ,1-+,Dir Attached Storage 120 1Yr ARMA,RBDAS120ARMA,41583.0,RBDAS120ARMAA,
DAS-250,"Trellix Direct Attached Storage 250
LICENSE: Per Unit.
PRODUCT CONTENT: Provides high performance storage array for Enterprise Security Manager, Enterprise Log Manager, and Enterprise Log Search, redundant architecture with RAID controller, mirrored cache, and IO multipathing. 4U Appliance. Approximately 250 TB of storage. Requires the purchase of Enterprise Security Manager appliance. The corresponding Hardware Support SKU is required to be sold with the storage device and provided on one consolidated purchase order.  Usable event and flow data storage capacity will vary by customer event types, event rates, software version, and other factors.",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,Dir Attached Storage 250 Appl,DAS-250,341501.73,DAS-250A,
,1yr Next Business Day Ship Hardware Support,,,,,
 ,1-+,Dir Attached Storage 250 1Yr NBD,RBDAS250NBD,66311.47,RBDAS250NBDA,
,1yr Advanced RMA (next business day ship) Hardware Support,,,,,
 ,1-+,Dir Attached Storage 250 1Yr ARMA,RBDAS250ARMA,68300.78,RBDAS250ARMAA,
,Event Reporter,,,,,
EREP-VM-25,"Trellix Event Reporter VM 25
LICENSE: Per ESX Server. 
DELIVERABLE: Software download for installation in customer's  virtual environment (Virtual server license not included). 
PRODUCT CONTENT: Provides SIEM, Enterprise Log Management and Event Receiver functions. (NOTE: Hardware is not included)",,,,,
,Standard Offering,,,,,
,Perpetual License with 1yr Thrive Essential,,,,,
A,1-+,Event Reporter VM 25 P:1TE,ER2CKE-AA,23091.07,ER2CKE-AA-AA,
,1yr Thrive Essential,,,,,
A,1-+,Event Reporter VM 251YrTE,ER2YCM-AA,4618.19,ER2YCM-AA-AA,
