Band,Range,Description,PartNo,MSRP List Price,Standard Channel SKU,Unnamed: 6
DEPLOY-REMDY-PP,"Deployment Consulting - Remote migration assistance for VSE to ENS or MVision Endpoint migrations only
Provides remote consulting using a remote resource (no travel to client required). Includes 8 hours of remote consulting. No T&E. No SOW required. For accounts greater than $150K ACV, please use a quantity of 13 days. For accounts greater than $125K, but less than $150K ACV, please use a quantity of 9 days. All Quotes requiring Remote migration assistance must be referred to the Customer Success Group (CSG) Product Management or the CSG Regional Professional Services Director for review and approval.",,,,,
,Standard Offering,,,,,
,Packaged Consulting,,,,,
 ,1-+,Solution Service Remote Daily Prepaid,MD-REMDAILYPP,2350.29,MD-REMDAILYPPA,
,Consulting Services: Foundstone Services,,,,,
FS-CTIA,"Context Threat Intell Subscription
Subscription for 24/7 threat intelligence surveillance, malware detection, domain/network tracking, and threat landscape reporting.
SOW required.",,,,,
,Standard Offering,,,,,
,Custom Consulting,,,,,
 ,1-+,Context Threat Intell Adv Subscription,ES-FS-CTIPADV,610282.36,ES-FS-CTIPADVA,
FS-CTIB,"Context Threat Intell Basic Subscription
Subscription for 24/7 threat intelligence surveillance, malware detection, domain/network tracking, and threat landscape reporting.
SOW required.",,,,,
,Standard Offering,,,,,
,Custom Consulting,,,,,
 ,1-+,Context Threat Intell Basic Subscription,ES-FS-CTIPBSC,345826.68,ES-FS-CTIPBSCA,
FS-CONS-HR,"Foundstone Consulting Hourly
Per Hour Price.
SOW required.",,,,,
,Standard Offering,,,,,
,Custom Consulting,,,,,
 ,1-+,FDSN ES-Hourly rate for Consultant,ES-FS-HOUR,508.57,ES-FS-HOURA,
FS-CONS-HR-D,"Foundstone Consulting Hourly D
Per Hour Price.
SOW required.",,,,,
,Standard Offering,,,,,
,Custom Consulting,,,,,
 ,1-+,FDSN ES-Hourly rate for Consultant D,ES-FS-HOURD,305.16,ES-FS-HOURDA,
FS-TRN-HR,"Custom Foundstone Training Development Hourly
Custom Foundstone training development: Hourly rate for custom curriculum development by a Foundstone specialist (for private training).
SOW required.",,,,,
,Standard Offering,,,,,
,Custom Training,,,,,
 ,1-+,FDSN ES-Hrly Rte for Cust Curriculum Dev,ES-FS-CONS-HR,479.79,ES-FS-CONS-HRA,
FS-IR-HR-A-PP,"Foundstone Consulting Incident Response Hourly A
Per Hour Price Pre-paid.
SOW required.",,,,,
,Standard Offering,,,,,
,Custom Consulting,,,,,
 ,1-+,FDSN Incident Response Hourly A Ppd,ES-FS-IRHOURA-PP,508.57,ES-FS-IRHOURA-PPA,
FS-IR-HR,"Foundstone Hourly Emergency Incident Response (EIR) Retainers
All tiers are EIR rates.
HOURA - Customer choose zero-dollar retainer model.
HOURB - Customer purchase the IR Readiness Assessment with no budget of hours as retainer.
HOURC  - Customer purchasing a bucket of EIR hours. Min. 40 hours. Customer can use hours for non-urgent, other FS services.  Add additional SKU ES-FS-HOUR for non-urgent.
SOW required.",,,,,
,Standard Offering,,,,,
,Custom Consulting,,,,,
 ,1-+,1st Tier - EIR Rate,FS-IR-HOURA,959.57,FS-IR-HOURAA,
 ,1-+,2nd Tier - EIR Rate,FS-IR-HOURB,767.65,FS-IR-HOURBA,
 ,1-+,3rd Tier - EIR Rate,FS-IR-HOURC,671.69,FS-IR-HOURCA,
FS-IR-WKSP,"IR Readiness Assessment
For understanding current client IR capability and maturity and producing basic client-specific IR Program documentation, etc. Can be sold in multiples if client desires additional depth and scope. Scope with FS IR team.
SOW required.",,,,,
,Standard Offering,,,,,
,Private Training,,,,,
 ,1-+,IR Readiness Assessment Prepaid,FS-IR-WRKSHP,28786.72,FS-IR-WRKSHPA,
FS-TRAVEL,"Foundstone Travel
Consulting Travel Expenses.
No SOW required.",,,,,
,Standard Offering,,,,,
,General Item,,,,,
 ,1-+,FSDN Consulting Travel Expenses,ES-FS-TRAVEL,861.98,ES-FS-TRAVELA,
FS-PCI-50,"Foundstone Quarterly External PCI Scan less than 50 live hosts
Quarterly External PCI Scan less than 50 live hosts.
SOW required.",,,,,
,Standard Offering,,,,,
,Custom Consulting,,,,,
 ,1-+,FDSN QtrlyExtrnl PCIScan <50 LvHosts,ES-FS-PCI,4068.54,ES-FS-PCIA,
,Consulting Services: Mandiant Services,,,,,
IR-MANDIANT-PP,"Mandiant Incident Response (IR) Retainer - Prepaid
The Mandiant Incident Response (IR) Retainer is a proactive service designed to provide organizations with priority access to Mandiant’s world-class experts in the event of a cybersecurity incident. With this retainer, customers can secure rapid response times, expert guidance during crises, and ongoing readiness through pre-approved hours for incident response and advisory services. No SOW required. Prepaid.",,,,,
,Standard Offering,,,,,
,Custom Consulting,,,,,
 ,1-+,Mandiant IR Retainer Prepaid 12MO EXP,IR-MANDIANT-PP,169868.6,IR-MANDIANT-PPA,
,Private Global Threat Intelligence (pGTI),,,,,
PGTI,"Trellix Private Global Threat Intelligence
This subscription includes 5 distinct pGTI instances to be built for the customer. Each instance is licensed to support up to 50,000 connections from endpoints such as workstations, servers, or security appliances. In no case shall this license be extended beyond 250,000 total connections (up to 5 POPs X 50,000 = 250,000 ). Can be hosted on bare-metal hardware, virtual machines, or customer private cloud. Customer provides hosting infrastructure. Trellix services and data terms and conditions apply. Upfront billing.
INCLUDES: Critical bug fixes and Security updates. Does not include new feature releases.
LIMITATIONS: Customer access to the system is limited to security scans.
REQUIREMENT: SOW approved by Threat Intelligence Services Senior Director required. Requires Professional Services using ADVISORCUSTOM. ** Services attach is not required if the customer has active Resident Trellix Professional Services.",,,,,
,Standard Offering,,,,,
,General Item,,,,,
A,1-+,Private Glbl Thrt Intel 1:1TE Lrg,PGTIGIE-LRG,2813827.68,PGTIGIE-LRG-AA,
PGTI-LTE,"Trellix Private Global Threat Intelligence Lite
This subscription includes 2 distinct pGTI instances to be built for the customer. Each instance is licensed to support up to 50,000 connections from endpoints such as workstations, servers, or security appliances. In no case shall this license be extended beyond 100,000 total connections (up to 2 POPs X 50,000 = 100,000 ). Can be hosted on bare-metal hardware, virtual machines, or customer private cloud. Customer provides hosting infrastructure.. Trellix services and data terms and conditions apply.  Upfront billing.
INCLUDES: Critical bug fixes and Security updates. Does not include new feature releases.
LIMITATIONS: Customer access to the system is limited to security scans.
REQUIREMENT: SOW approved by Threat Intelligence Services Senior Director required.Requires Professional Services using ADVISORCUSTOM. ** Services attach is not required if the customer has active Resident Trellix Professional Services.",,,,,
,Standard Offering,,,,,
,General Item,,,,,
A,1-+,Private Glbl Thrt Intel 1:1TE Lte,PGTIGIE-LTE,1915732.36,PGTIGIE-LTE-AA,
,Threat Intelligence,,,,,
TIG-INTAAS-LG,"Trellix Threat Intelligence-as-a-Service Large - Upfront Billing
1 year Subscription. Upfront Billing. Subscription provides advanced all-source research, analysis, and reporting in response to customer requests for intelligence (RFIs).
INCLUDES:  This service provides: 1) Up to five minor requests per month; and 2) One major request per month, 3) Quarterly Executive Level Threat Briefings 4) Weekly Micro Reports and 5) Monthly Threat Trends Reports.    Minor requests are limited in scope, noncomplex, and are fulfilled within hours or days, dependent upon scope, by querying Trellix tools and data sets to provide information on tactical level questions or atomic level threat and telemetry.  Responses are not based on in-depth research but pulled from raw data sources and curated by Trellix researchers.  Minor requests are relatively simple and straightforward questions that require little to no scoping dialogue with the customer and do not require extensive research and analysis.  Major requests are broader in scope and complexity and are fulfilled within days, weeks, or months, depending on the scope, scale, and complexity, through extensive research and analysis using Trellix and third-party tools and datasets combined with all-source intelligence gathering.  Trellix researchers develop curated reporting that is peer-reviewed and provides strategic and operational level information.  Major request questions may be simple or complex and require the researcher to engage in continuous scoping dialogue with the customer team throughout the production process.   Executive Level Threat Briefings provide an overview of information relevant or potentially relevant to the customer organization. The overview includes a strategic view of threat actor presence, behavior, patterns, and trends - globally, by country, or by specified area of interest based on Trellix’ global data and analytics.  It also includes information developed through previous major and minor requests.  The composition of this information is intended to provide executives with an understanding of actual and potential threats that will aid decision-making to improve protection and readiness of the organization.
LIMITATIONS:  N/A
REQUIREMENT:  SOW approved by Threat Intelligence Services Senior Director required.",,,,,
,Standard Offering,,,,,
,General Item,,,,,
A,1-+,Threat INTaaS 1:1TE Lrg,TIG-INTAAS-LRG,991964.97,TIG-INTAAS-LRG-AA,
TIG-INTAAS-MD,"Trellix Threat Intelligence-as-a-Service Medium - Upfront Billing
1 year Subscription. Upfront Billing. Subscription provides advanced all-source research, analysis, and reporting in response to customer requests for intelligence (RFIs).
INCLUDES: This service provides: 1) Up to four minor requests per month; and 2) One major request for every two months, 3) Quarterly Executive Level Threat Briefings 4) Weekly Micro Reports and 5) Monthly Threat Trends Reports.    Minor requests are limited in scope, noncomplex, and are fulfilled within hours or days, dependent upon scope, by querying Trellix tools and data sets to provide information on tactical level questions or atomic level threat and telemetry.  Responses are not based on in-depth research but pulled from raw data sources and curated by Trellix researchers.  Minor requests are relatively simple and straightforward questions that require little to no scoping dialogue with the customer and do not require extensive research and analysis.  Major requests are broader in scope and complexity and are fulfilled within days, weeks, or months, depending on the scope, scale, and complexity, through extensive research and analysis using Trellix and third-party tools and datasets combined with all-source intelligence gathering.  Trellix researchers develop curated reporting that is peer-reviewed and provides strategic and operational level information.  Major request questions may be simple or complex and require the researcher to engage in continuous scoping dialogue with the customer team throughout the production process. Executive Level Threat Briefings provide an overview of information relevant or potentially relevant to the customer organization.    The overview includes a strategic view of threat actor presence, behavior, patterns, and trends - globally, by country, or by specified area of interest based on Trellix’ global data and analytics.  It also includes information developed through previous major and minor requests.  The composition of this information is intended to provide executives with an understanding of actual and potential threats that will aid decision-making to improve protection and readiness of the organization.
LIMITATIONS:  N/A
REQUIREMENT: SOW approved by Threat Intelligence Services Senior Director required.",,,,,
,Standard Offering,,,,,
,General Item,,,,,
A,1-+,Threat INTaaS 1:1TE Md,TIG-INTAAS-MED,743973.72,TIG-INTAAS-MED-AA,
TIG-INTAAS-SM,"Trellix Threat Intelligence-as-a-Service Small - Upfront Billing
1 year Subscription. Upfront Billing. Subscription provides advanced all-source research, analysis, and reporting in response to customer requests for intelligence (RFIs).
INCLUDES: This service provides: 1) Up to three minor requests per month; and 2) One major request per quarter, 3) Quarterly Executive Level Threat Briefings.    Minor requests are limited in scope, noncomplex, and are fulfilled within hours or days, dependent upon scope, by querying Trellix tools and data sets to provide information on tactical level questions or atomic level threat and telemetry.  Responses are not based on in-depth research but pulled from raw data sources and curated by Trellix researchers.  Minor requests are relatively simple and straightforward questions that require little to no scoping dialogue with the customer and do not require extensive research and analysis.  Major requests are broader in scope and complexity and are fulfilled within days, weeks, or months, depending on the scope, scale, and complexity, through extensive research and analysis using Trellix and third-party tools and datasets combined with all-source intelligence gathering.  Trellix researchers develop curated reporting that is peer-reviewed and provides strategic and operational level information.  Major request questions may be simple or complex and require the researcher to engage in continuous scoping dialogue with the customer team throughout the production process.       Executive Level Threat Briefings provide an overview of information relevant or potentially relevant to the customer organization.    The overview includes a strategic view of threat actor presence, behavior, patterns, and trends - globally, by country, or by specified area of interest based on Trellix’ global data and analytics.  It also includes information developed through previous major and minor requests.  The composition of this information is intended to provide executives with an understanding of actual and potential threats that will aid decision-making to improve protection and readiness of the organization.
LIMITATIONS:  N/A
REQUIREMENT: SOW approved by Threat Intelligence Services Senior Director required.",,,,,
,Standard Offering,,,,,
,General Item,,,,,
A,1-+,Threat INTaaS 1:1TE Sm,TIG-INTAAS-SML,578646.24,TIG-INTAAS-SML-AA,
TIG-QTE-UB,"Trellix Tailored Threat Intelligence Services Upfront Billing
1 year Subscription. Upfront Billing. Subscription provides advanced all-source research, analysis, and reporting in response to customer requests for intelligence (RFIs).
INCLUDES: Custom Threat intelligence Services based defined scope of work. Scoping and pricing provided and approved by Threat Intelligence Services Senior Director.
LIMITATIONS:  N/A
REQUIREMENT: SOW approved by Threat Intelligence Services Senior Director required.",,,,,
,Standard Offering,,,,,
,General Item,,,,,
A,1-+,Tailored Thrt Intel Servs Upft Bil 1:1TE,TIG-QTE-UB,Call for Quote,TIG-QTE-UBAA,
TIG-QTE-MB,"Trellix Tailored Threat Intelligence Services Monthly Billing
1 year Subscription. Monthly Billing. Subscription provides advanced all-source research, analysis, and reporting in response to customer requests for intelligence (RFIs).
INCLUDES: Custom Threat intelligence Services based defined scope of work. Scoping and pricing provided and approved by Threat Intelligence Services Senior Director.
LIMITATIONS: N/A
REQUIREMENT:  SOW approved by Threat Intelligence Services Senior Director required.
",,,,,
,Standard Offering,,,,,
,General Item,,,,,
A,1-+,Tailored Thrt Intel Servs Mo Bil 1:1TE,TIG-QTE-MB,Call for Quote,TIG-QTE-MBAA,
TIG-THREAT-REPORTS,"Trellix Threat Reports - Upfront Billing
1 year Subscription. Upfront Billing.
INCLUDES: This service provides: 1) Weekly micro threat reports and 2) Monthly threat trends reports delivered in written format via email for a period of 1 year.  Customers may request reports on specific threats or receive reports on threats chosen by Trellix.  Micro Threat Reports: The Micro Threat Intel Reports offer a concise, high-level overview of specific cybersecurity campaigns, threats, or vulnerabilities, tailored to provide quick and targeted insights. This service is particularly valuable for organizations needing a rapid understanding of a particular threat landscape without the commitment to extensive research. Leveraging Trellix’s existing, robust database of analyzed and cataloged data, each report distills essential information, presenting it in an easily digestible format. Ideal for making informed decisions in a timely manner, this service enables your team to stay ahead of emerging threats by providing crucial intelligence exactly when it’s needed. Whether for strategic planning, risk assessment, or simply staying informed on the latest cybersecurity trends, our Micro Threat Intel Report ensures you have the focused intelligence at your fingertips, aiding in maintaining a proactive security posture.  Threat Trends Reports:  A  report on prevalent threats and associated trends with regional or global focus. Provides highlights and trends concerning recent threat activity, globally or regionally, information regarding major vulnerabilities and associated exploits, and information related to APT activity to include infrastructure, tactics, techniques, and procedures. The reports may include information about cyber activity associated with geopolitical conflicts and crises. These reports may also include vulnerability research.
LIMITATIONS: N/A
REQUIREMENT: N/A",,,,,
,Standard Offering,,,,,
,General Item,,,,,
A,1-+,TIG Threat Reports Upft Billing 1:1 TE,TIGTHREATRPT-UB,247991.25,TIGTHREATRPT-UB-AA,
,Advanced Threat Landscape Analysis System (ATLAS),,,,,
TIG-ATLAS,"Trellix Advanced Threat Landscape Analysis System (ATLAS) - Upfront Billing
This is a 12-month subscription, with upfront billing, that provides access to malicious Worldwide threat detections in a Geo-spatially enabled dashboard hosted by Trellix via cloud service provider, accessible to multiple customers. Trellix services and data terms and conditions apply.
INCLUDES: Access to a standard instance of cloud-hosted ATLAS.  Maximum of 20 active user accounts. Critical bug fixes and Security updates. Does not include new feature releases.
LIMITATIONS: N/A
REQUIREMENT: SOW approved by Threat Intelligence Services Senior Director required.",,,,,
,Standard Offering,,,,,
,General Item,,,,,
A,1-+,TIG ATLAS Upfront Billing 1:1 TE,TIGATLAS-UB,988705.27,TIGATLAS-UB-AA,
TIG-ATLAS-PH,"Trellix Advanced Threat Landscape Analysis System (ATLAS) - Private Hosting - Upfront Billing
This is a 12-month subscription, with upfront billing, that provides access to malicious Worldwide threat detections in a Geo-spatially enabled dashboard hosted by Trellix via cloud service provider. Trellix services and data terms and conditions apply.
INCLUDES: Access to a standard instance of cloud-hosted ATLAS that is restricted to the customer.  Maximum of 20 active user accounts. Critical bug fixes and Security updates. Does not include new feature releases.
LIMITATIONS: N/A
REQUIREMENT: SOW approved by Threat Intelligence Services Senior Director required. Requires attached Professional Services ADVISORCUSTOM.",,,,,
,Standard Offering,,,,,
,General Item,,,,,
A,1-+,TIG ATLAS Private Hosting UpftBill 1:1TE,TIGATLASPH-UB,988705.27,TIGATLASPH-UB-AA,
TIG-ATLAS-OP,"Trellix Advanced Threat Landscape Analysis System (ATLAS) - On Premises - Upfont Billing
This is a 12-month subscription, with upfront billing, that provides access to malicious Worldwide threat detections in a Geo-spatially enabled dashboard hosted on the customer's premises as a private instance accessible only to the customer. Can be hosted on bare-metal hardware, virtual machines, or customer private cloud. Customer is responsible for hosting infrastructure. Prepaid. Trellix services and data terms and conditions apply. Requires professional services attach in support of deployment, operations, and sustainment.
INCLUDES: Access to a standard instance of cloud-hosted ATLAS that is restricted to the customer.  Maximum of 20 active user accounts. Critical bug fixes and Security updates. Does not include new feature releases.
LIMITATIONS: N/A
REQIREMENT: SOW approved by Threat Intelligence Services Senior Director required. Requires attached Professional Services ADVISORCUSTOM.",,,,,
,Standard Offering,,,,,
,General Item,,,,,
A,1-+,TIG ATLAS On Premises Upfront Bill 1:1TE,TIGATLASOP-UB,988705.27,TIGATLASOP-UB-AA,
TIG-ATLAS-DO,"Trellix Advanced Threat Landscape Analysis System (ATLAS) - Data Only
This is a 12-month subscription that provides access to malicious Worldwide threat detections in raw data format via .json files.
INCLUDES: Raw data delivered via cloud hosted storage. Data updates are provided every 24-hours. Trellix services and data terms and conditions apply.
LIMITATIONS: Data retention is limited to 180 days.
REQUIREMENT: SOW approved by Threat Intelligence Services Senior Director required.",,,,,
,Standard Offering,,,,,
,General Item,,,,,
A,1-+,TIG ATLAS Data Only Upfront Bill 1:1TE,TIGATLASDO-UB,549280.71,TIGATLASDO-UB-AA,
,TIG Resident Analyst,,,,,
TIG-RESIDENT-ANALYST-UB,"Trellix Resident Analyst - Upfront Billing
1 year Subscription. Upfront Billing. Residency is 5 days/week over the 12-month period.  On-site, remote, or hybrid delivery.
INCLUDES: All-source research, analysis, and reporting on cyber threats. Resident analysts immerse themselves into customer security operations to help identify and prioritize cyber threat intelligence requirements.  They perform research, analysis, and reporting to provide customers with deep insights into active or emerging cyber threats.
LIMITATIONS: N/A
REQUIREMENT: SOW approved by Threat Intelligence Services Senior Director required.",,,,,
,Standard Offering,,,,,
,General Item,,,,,
A,1-+,TIG Resident Analyst 5 Day UpftBill1:1TE,TIGRESIDENT5-UB,1124888.28,TIGRESIDENT5-UB-AA,
TIG-RESIDENT-ANALYST-MB,"Trellix Resident Analyst - Monthy Billing
1 year Subscription. Monthly Billing. Residency is 5 days/week over the 12-month period.  On-site, remote, or hybrid delivery.
INCLUDES: All-source research, analysis, and reporting on cyber threats. Resident analysts immerse themselves into customer security operations to help identify and prioritize cyber threat intelligence requirements.  They perform research, analysis, and reporting to provide customers with deep insights into active or emerging cyber threats.
LIMITATIONS: N/A
REQUIREMENT: SOW approved by Threat Intelligence Services Senior Director required.",,,,,
,Standard Offering,,,,,
,General Item,,,,,
A,1-+,TIG Resident Analyst 5 Day Mo Bill1:1TE,TIGRESIDENT5-MB,1124888.28,TIGRESIDENT5-MB-AA,
,Managed Security Services,,,,,
HWA-MSP-RS4-PP,"Health Watch - Managed Security Service Provider Prepaid
A Health Watch Managed Security Service Provider service provides customers with an initial assessment to evaluate the overall operational environment with ongoing quarterly assessments.  During the initial assessment, subject matter experts (SMEs) will review product implementation and security infrastructure.  The initial assessment is an Online, 8 hour remote review of the current operational and planned environment. This service also provides ongoing assessments with SMEs to review the various Trellix products purchased and deployed with a focus on ePO and other Trellix products (e.g. endpoints).  The initial assessment is followed up with three one-day quarterly remote assessments/sessions.  Quarterly assessment services follow the organizations progress toward improving the overall ePO and the customer’s detection/protection environment. SMEs will review the various products deployed, integration/automation needs and changes/upgrades in the environment. SME’s will use a diagnostic tool to aid in the assessments/reviews to provide a comprehensive review of the overall environment. The deliverables include an initial assessment report followed by three subsequent quarterly reports. Assessment reports contains at a minimum an executive overview, technical and operational findings, technical issues, progress/plan notes and recommendations. Quarterly assessments will also address outstanding or newly discovered items since the initial or other executed assessments. Service only applicable to a single customer.No SOW required.",,,,,
,Standard Offering,,,,,
,Packaged Consulting,,,,,
 ,1-+,Sol Svcs Health Watch - MSP Ppd,MD-HWA-MSP-RS4-PP,37293.51,MD-HWA-MSP-RS4-PPA,
,Education Services: Instructor-led Training,,,,,
TRN-VOUCHER,"Training Voucher, Prepaid
Price is per voucher. Can be used for both public and private instructor-led training and T&E.
No SOW required. Expires 12 months from purchase.
Standard offering
Prepaid Training",,,,,
,Standard Offering,,,,,
,Pre-Paid Training,,,,,
 ,10-+,EduServ Training Voucher Prepaid,TRN-VOUCHER,108.1,TRN-VOUCHERA,
FS-TRN-OS-4DY,"Foundstone 4 day Foundstone PS Onsite Course
For the first 6 Students on 4 day classes.
SOW required.",,,,,
,Standard Offering,,,,,
,Private Training,,,,,
 ,1-+,4 DAY FOUNDSTONE PS ONSITE COURSE,TRN-FS-4DAY-SITE,40034.18,TRN-FS-4DAY-SITEA,
FS-TRN-OS-4DY-ST,"Foundstone 4 day Foundstone PS ADDITIONAL STUDENT
For ONSITE 4 day classes.
SOW required.",,,,,
,Standard Offering,,,,,
,Private Training,,,,,
 ,1-+,4 DAY FOUNDSTONE PS ADDITIONAL STUDENT,TRN-FS-4DAY-STUD,3695.45,TRN-FS-4DAY-STUDA,
FS-TRN-CL-4DY,"Foundstone 4 day Foundstone PS PUBLIC COURSE Prepaid
PUBLIC 4 DAY COURSE Prepaid.
SOW required.",,,,,
,Standard Offering,,,,,
,Pre-Paid Training,,,,,
 ,1-+,4DAY FOUNDSTONE PS PUBLIC COURSE Prepaid,TRN-FS-4DAY-TCL,7390.84,TRN-FS-4DAY-TCLA,
TRN-IL-PRI-1DPP,"Instructor-Led Training - 1 Day Private Class, Virtual, Prepaid
Instructor-Led Training: 1 Day, virtual, private class, up to 6 students.
Order quantity must reflect number of class days required.
For Onsite training, add TRN-TRAVEL SKU.  For additional students over 6, add appropriate TRN-IL-PRI-*DASPP SKU.
No SOW required. Expires 12 months from purchase.
Standard offering
Prepaid Private Training",,,,,
,Standard Offering,,,,,
,Pre-Paid Training,,,,,
 ,1-+,EduServ Private ILT 1 Day Prepaid,TRN-IL-PRI-1DPP,7865.77,TRN-IL-PRI-1DPPA,
TRN-IL-PRI-1D,"Instructor-Led Training - 1 Day Private Class, Virtual, Invoice on delivery
Instructor-Led Training: 1 Day, virtual, private class, up to 6 students.
Order quantity must reflect number of class days required.
For Onsite, add TRN-TRAVEL SKU.  For additional students over 6, add appropriate TRN-IL-PRI-*DAS SKU.
No SOW required. Expires 12 months from purchase.
Standard offering
Private Training",,,,,
,Standard Offering,,,,,
,Private Training,,,,,
 ,1-+,EduServ Private ILT 1 Day,TRN-IL-PRI-1D,7865.77,TRN-IL-PRI-1DA,
TRN-IL-PUB-1DPP,"Instructor-Led Training - 1 Day Public Class, Virtual, Prepaid
Instructor-Led Training: 1 Day, virtual, public class, per student (seat)
Order quantity must reflect number of class days and students (seats) required.
No SOW required. Expires 12 months from purchase.
Standard Offering
Prepaid Public Training",,,,,
,Standard Offering,,,,,
,Pre-Paid Training,,,,,
 ,1-+,EduServ Public ILT 1 Day Prepaid,TRN-IL-PUB-1DPP,1191.78,TRN-IL-PUB-1DPPA,
TRN-IL-PRI-1DASPP,"Instructor-Led Training - Additional Student, 1 Day Private Class, Prepaid​
Instructor-Led Training: Per additional student for 1 day private class.
Order quantity must reflect number of additional students over 6.
Can only be quoted if TRN-IL-PRI-1DPP is also included.
No SOW required. Expires 12 months from purchase.
Standard Offering
Prepaid Private Training",,,,,
,Standard Offering,,,,,
,Pre-Paid Training,,,,,
 ,1-+,EduServ Private ILT 1 Day AddStu Prepaid,TRN-IL-PRI-1DASPP,595.9,TRN-IL-PRI-1DASPPA,
TRN-IL-PRI-2DASPP,"Instructor-Led Training - Additional Student, 2 Days Private Class, Prepaid​
Instructor-Led Training: Per additional student for 2 days private class.
Order quantity must reflect number of additional students over 6.
Can only be quoted if TRN-IL-PRI-1DPP with quantity 2 is also included.
No SOW required.  Expires 12 months from purchase.
Standard Offering
Prepaid Private Training",,,,,
,Standard Offering,,,,,
,Pre-Paid Training,,,,,
 ,1-+,EduServ Private ILT 2 Day AddStu Prepaid,TRN-IL-PRI-2DASPP,1191.78,TRN-IL-PRI-2DASPPA,
TRN-IL-PRI-3DASPP,"Instructor-Led Training - Additional Student, 3 Days Private Class, Prepaid​
Instructor-Led Training: Per additional student for 3 days private class.
Order quantity must reflect number of additional students over 6.
Can only be quoted if TRN-IL-PRI-1DPP with quantity 3 is also included.
No SOW required. Expires 12 months from purchase.
Standard Offering
Prepaid Private Training",,,,,
,Standard Offering,,,,,
,Pre-Paid Training,,,,,
 ,1-+,EduServ Private ILT 3 Day AddStu Prepaid,TRN-IL-PRI-3DASPP,1787.68,TRN-IL-PRI-3DASPPA,
TRN-IL-PRI-4DASPP,"Instructor-Led Training - Additional Student, 4 Days Private Class, Prepaid​
Instructor-Led Training: Per additional student for 4 days private class.
Order quantity must reflect number of additional students over 6.
Can only be quoted if TRN-IL-PRI-1DPP with quantity 4 is also included.
No SOW required. Expires 12 months from purchase.
Standard Offering
Prepaid Private Training",,,,,
,Standard Offering,,,,,
,Pre-Paid Training,,,,,
 ,1-+,EduServ Private ILT 4 Day AddStu Prepaid,TRN-IL-PRI-4DASPP,2383.57,TRN-IL-PRI-4DASPPA,
TRN-IL-PRI-5DASPP,"Instructor-Led Training - Additional Student, 5 Days Private Class, Prepaid​
Instructor-Led Training: Per additional student for 5 days private class.
Order quantity must reflect number of additional students over 6.
Can only be quoted if TRN-IL-PRI-1DPP with quantity 5 is also included.
No SOW required. Expires 12 months from purchase.
Standard Offering
Prepaid Private Training",,,,,
,Standard Offering,,,,,
,Pre-Paid Training,,,,,
 ,1-+,EduServ Private ILT 5 Day AddStu Prepaid,TRN-IL-PRI-5DASPP,2979.46,TRN-IL-PRI-5DASPPA,
TRN-IL-PRI-1DAS,"Instructor-Led Training - Additional Student, 1 Day Private Class, Invoice on delivery​
Instructor-Led Training: Per additional student for 1 day private class.
Order quantity must reflect number of additional students over 6.
Can only be quoted if TRN-IL-PRI-1D is also included.
No SOW required. Expires 12 months from purchase.
Standard Offering
Private Training",,,,,
,Standard Offering,,,,,
,Private Training,,,,,
 ,1-+,EduServ Private ILT 1 Day AddStu,TRN-IL-PRI-1DAS,595.9,TRN-IL-PRI-1DASA,
TRN-IL-PRI-2DAS,"Instructor-Led Training - Additional Student, 2 Days Private Class, Invoice on delivery​
Instructor-Led Training: Per additional student for 2 days private class.
Order quantity must reflect number of additional students over 6.
Can only be quoted if TRN-IL-PRI-1D with quantity 2 is also included.
No SOW required. Expires 12 months from purchase.
Standard Offering
Private Training",,,,,
,Standard Offering,,,,,
,Private Training,,,,,
 ,1-+,EduServ Private ILT 2 Day AddStu,TRN-IL-PRI-2DAS,1191.78,TRN-IL-PRI-2DASA,
TRN-IL-PRI-3DAS,"Instructor-Led Training - Additional Student, 3 Days Private Class, Invoice on delivery​
Instructor-Led Training: Per additional student for 3 days private class.
Order quantity must reflect number of additional students over 6.
Can only be quoted if TRN-IL-PRI-1D with quantity 3 is also included.
No SOW required. Expires 12 months from purchase.
Standard Offering
Private Training",,,,,
,Standard Offering,,,,,
,Private Training,,,,,
 ,1-+,EduServ Private ILT 3 Day AddStu,TRN-IL-PRI-3DAS,1787.68,TRN-IL-PRI-3DASA,
TRN-IL-PRI-4DAS,"Instructor-Led Training - Additional Student, 4 Days Private Class, Invoice on delivery​
Instructor-Led Training: Per additional student for 4 days private class.
Order quantity must reflect number of additional students over 6.
Can only be quoted if TRN-IL-PRI-1D with quantity 4 is also included.
No SOW required. Expires 12 months from purchase.
Standard Offering
Private Training",,,,,
,Standard Offering,,,,,
,Private Training,,,,,
 ,1-+,EduServ Private ILT 4 Day AddStu,TRN-IL-PRI-4DAS,2383.57,TRN-IL-PRI-4DASA,
TRN-IL-PRI-5DAS,"Instructor-Led Training - Additional Student, 5 Days Private Class, Invoice on delivery​
Instructor-Led Training: Per additional student for 5 days private class.
Order quantity must reflect number of additional students over 6.
Can only be quoted if TRN-IL-PRI-1D with quantity 5 is also included.
No SOW required. Expires 12 months from purchase.
Standard Offering
Private Training",,,,,
,Standard Offering,,,,,
,Private Training,,,,,
 ,1-+,EduServ Private ILT 5 Day AddStu,TRN-IL-PRI-5DAS,2979.46,TRN-IL-PRI-5DASA,
