Band,Range,Description,PartNo,MSRP List Price,Standard Channel SKU,Unnamed: 6
,1yr Subscription with 1yr Thrive Essential,,,,,
A,5-5000,DLP Network Monitor UPG 1:1TE,DMOECE-DT,53.22,DMOECE-DT-AA,
B,5001-10000,DLP Network Monitor UPG 1:1TE,DMOECE-DT,44.74,DMOECE-DT-BA,
C,10001-25000,DLP Network Monitor UPG 1:1TE,DMOECE-DT,37.48,DMOECE-DT-CA,
D,25001-50000,DLP Network Monitor UPG 1:1TE,DMOECE-DT,30.24,DMOECE-DT-DA,
E,50001-100000,DLP Network Monitor UPG 1:1TE,DMOECE-DT,24.2,DMOECE-DT-EA,
F,100001-+,DLP Network Monitor UPG 1:1TE,DMOECE-DT,18.15,DMOECE-DT-FA,
DPV-S,"Trellix Data Loss Prevention Network Prevent - Subscription
LICENSE: Per Endpoint (Total number of Laptops, Workstation and Servers)
DELIVERABLE: Software as a Service (SaaS) with activation email and/or software download for on-premises deployment.
MANAGEMENT: ePO - SaaS and ePO - On-prem included to manage appliances and virtual appliances.
PRODUCT CONTENT: DLP Prevent Appliance software is available as an add on to DLP Appliances or can be used in a virtual appliance environment.
PRODUCT REQUIRES: ePO - SaaS or ePO - On-prem for on-premises management.  Refer to the FAQs for latest product compatibility matrix  for the latest version requirements.",,,,,
,Subscription Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,5-5000,DLP Network Prevent 1:1TE,DPVECE-AT,26.59,DPVECE-AT-AA,
B,5001-10000,DLP Network Prevent 1:1TE,DPVECE-AT,22.39,DPVECE-AT-BA,
C,10001-25000,DLP Network Prevent 1:1TE,DPVECE-AT,18.78,DPVECE-AT-CA,
D,25001-50000,DLP Network Prevent 1:1TE,DPVECE-AT,15.13,DPVECE-AT-DA,
E,50001-100000,DLP Network Prevent 1:1TE,DPVECE-AT,12.06,DPVECE-AT-EA,
F,100001-+,DLP Network Prevent 1:1TE,DPVECE-AT,9.08,DPVECE-AT-FA,
DPVU-S,"Trellix Data Loss Prevention Network Prevent Upgrade - Subscription
LICENSE: Per Endpoint (Total number of Laptops, Workstation and Servers)
MANAGEMENT: ePO - SaaS and ePO - On-prem included to manage appliances and virtual appliances.
DELIVERABLE: Software as a Service (SaaS) with activation email and/or software download for on-premises deployment.
PRODUCT CONTENT: Upgrade from DPV.  DLP Prevent Appliance software is available as an add on to DLP Appliances or can be used in a virtual appliance environment.
PRODUCT REQUIRES: ePO - SaaS or ePO - On-prem for on-premises management.  Refer to the FAQs for latest product compatibility matrix  for the latest version requirements.",,,,,
,Upgrade Subscription Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,5-5000,DLP Network Prevent UPG 1:1TE,DPVECE-DT,26.59,DPVECE-DT-AA,
B,5001-10000,DLP Network Prevent UPG 1:1TE,DPVECE-DT,22.39,DPVECE-DT-BA,
C,10001-25000,DLP Network Prevent UPG 1:1TE,DPVECE-DT,18.78,DPVECE-DT-CA,
D,25001-50000,DLP Network Prevent UPG 1:1TE,DPVECE-DT,15.13,DPVECE-DT-DA,
E,50001-100000,DLP Network Prevent UPG 1:1TE,DPVECE-DT,12.06,DPVECE-DT-EA,
F,100001-+,DLP Network Prevent UPG 1:1TE,DPVECE-DT,9.08,DPVECE-DT-FA,
OCR-S,"Trellix Data Loss Prevention OCR Network (Add-on) - Subscription
LICENSE:  Per Endpoint (Total number of Laptops, Workstation and Servers). 12 Month Subscription. Note: License count should be equal to that of Discover / Prevent / Monitor license.
DELIVERABLE:  License key download and software download for on-premises deployment.
PRODUCT CONTENT: To use the OCR scanning Add-on, you must have one of the following products: Trellix Data Securty Network Suite -Subscription (NDLECE-AA) or its upgrade SKUs  or DLP Discover -Subscription (DDSECE-AA), DLP Network Monitor -Subscription (DMOECE-AA) and/or DLP Network Prevent -Subscription (DPVECE-AA). OCR scanning add-on license for Network DLP Discover, DLP Prevent and DLP Monitor. Subscriptions allows customer to inspect embedded graphic files for sensitive content across network resources including file shares, SharePoint, Databases, email and web content.
NOTE: For supported file formats, refer product documentation.",,,,,
,Subscription Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,5-5000,OCR Scanning for DLPn SW 1:1TE,OCRECE-AT,6.24,OCRECE-AT-AA,
B,5001-10000,OCR Scanning for DLPn SW 1:1TE,OCRECE-AT,5.31,OCRECE-AT-BA,
C,10001-25000,OCR Scanning for DLPn SW 1:1TE,OCRECE-AT,4.46,OCRECE-AT-CA,
D,25001-50000,OCR Scanning for DLPn SW 1:1TE,OCRECE-AT,3.55,OCRECE-AT-DA,
E,50001-100000,OCR Scanning for DLPn SW 1:1TE,OCRECE-AT,2.89,OCRECE-AT-EA,
F,100001-+,OCR Scanning for DLPn SW 1:1TE,OCRECE-AT,2.15,OCRECE-AT-FA,
OCRE-S,"Trellix Data Loss Prevention OCR Endpoint (Add-on) - Subscription
LICENSE: Per Endpoint (Total number of Laptops, Workstation and Servers). 12 Month Subscription.
DELIVERABLE:  License key download and software download for on-premises deployment
PRODUCT CONTENT: To use the OCR scanning Add-on, you must have one of the following products: Trellix Data Loss Prevention Endpoint Complete - Subscription (DLPECE-AT), Trellix Data Loss Prevention Suite -Subscription (TDLECE-AA) and Trellix Data Security Endpoint Protection Suite - Subscription (CDAECE-AT) or its Upgrade SKUs. The OCR Endpoint feature is supported  on DLP Endpoint (WindowsOS only). This allows the customer to inspect embedded graphic files and .pdf documents for senstive information across endpoint data loss vectors, including storage, email, and web content.
For supported file formats, refer product documentation.
Note: License count should be equal to that of DLP Endpoint license.",,,,,
,Subscription Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,5-5000,OCR Scanning for DLPe SW 1:1TE,OCREECE-AT,6.24,OCREECE-ATAA,FCS Date 05/06/2025
B,5001-10000,OCR Scanning for DLPe SW 1:1TE,OCREECE-AT,5.31,OCREECE-ATBA,FCS Date 05/06/2025
C,10001-25000,OCR Scanning for DLPe SW 1:1TE,OCREECE-AT,4.46,OCREECE-ATCA,FCS Date 05/06/2025
D,25001-50000,OCR Scanning for DLPe SW 1:1TE,OCREECE-AT,3.55,OCREECE-ATDA,FCS Date 05/06/2025
E,50001-100000,OCR Scanning for DLPe SW 1:1TE,OCREECE-AT,2.89,OCREECE-ATEA,FCS Date 05/06/2025
F,100001-+,OCR Scanning for DLPe SW 1:1TE,OCREECE-AT,2.15,OCREECE-ATFA,FCS Date 05/06/2025
OCREN-S,"Trellix Data Loss Prevention OCR Suite (Add-on) - Subscription
LICENSE:  Per Endpoint (Total number of Laptops, Workstation and Servers) 12 Month Subscription.
DELIVERABLE: License key download and software download for on-premises deployment
PRODUCT CONTENT:  This suite includes both OCR Endpoint and OCR Network entitlements.This allows the customer to inspect embedded graphic files and .pdf documents for sensitive content across both endpoint and network data loss vectors - including storage, email, web and database content. For supported file formats, refer product documentation.
To use the OCR scanning Add-on, you must have one of the following products combination:  Trellix Data Loss Prevention Suite (TDLECE-AA) or Combination of DLP Endpoint Subscription SKUs with Discover or Network Subscription SKUs.",,,,,
,Subscription Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,5-5000,OCR Scanning for DLPen SW 1:1TE,OCRENECE-AT,11.84,OCRENECE-AT-AA,FCS Date 05/06/2025
B,5001-10000,OCR Scanning for DLPen SW 1:1TE,OCRENECE-AT,10.08,OCRENECE-AT-BA,FCS Date 05/06/2025
C,10001-25000,OCR Scanning for DLPen SW 1:1TE,OCRENECE-AT,8.46,OCRENECE-AT-CA,FCS Date 05/06/2025
D,25001-50000,OCR Scanning for DLPen SW 1:1TE,OCRENECE-AT,6.76,OCRENECE-AT-DA,FCS Date 05/06/2025
E,50001-100000,OCR Scanning for DLPen SW 1:1TE,OCRENECE-AT,5.48,OCRENECE-AT-EA,FCS Date 05/06/2025
F,100001-+,OCR Scanning for DLPen SW 1:1TE,OCRENECE-AT,4.09,OCRENECE-AT-FA,FCS Date 05/06/2025
,Data Encryption (Subscription),,,,,
TDE-S,"Trellix Drive Encryption - Subscription
LICENSE: Per Endpoint (Total number of Laptops, Workstation and Servers)
DELIVERABLE: Software as a Service (SaaS) with activation email and/or software download for on-premises deployment.
MANAGEMENT: ePO - On-prem, ePO - SaaS
PRODUCT CONTENT: Trellix Drive Encryption offers a full disk encryption solution with user and role-based access control, end user self-service recovery options, and full auditing capabilities for compliance needs. With this product, customers also receive Trellix Native Drive Encryption, a solution that enables Microsoft BitLocker and Apple FileVault protection to devices. Both solutions are integrated into a unified ePO console.",,,,,
,Add On Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,5-250,Drive Encryption 1:1TE,TDEECE-AT,90.18,TDEECE-AT-AA,
B,251-1000,Drive Encryption 1:1TE,TDEECE-AT,77.77,TDEECE-AT-BA,
C,1001-2000,Drive Encryption 1:1TE,TDEECE-AT,63.99,TDEECE-AT-CA,
D,2001-5000,Drive Encryption 1:1TE,TDEECE-AT,54.36,TDEECE-AT-DA,
E,5001-10000,Drive Encryption 1:1TE,TDEECE-AT,43.72,TDEECE-AT-EA,
F,10001-+,Drive Encryption 1:1TE,TDEECE-AT,33.16,TDEECE-AT-FA,
TNE-S,"Trellix Native Drive Encryption - Subscription
LICENSE: Per Endpoint (Total number of Laptops, Workstation and Servers)
DELIVERABLE: Software as a Service (SaaS) with activation email and/or software download for on-premises deployment.
MANAGEMENT: ePO - On-prem, ePO - SaaS
PRODUCT CONTENT: Trellix Native Drive Encryption offers a light-weight, centralized solution for managing the native full disk encryption technology of Microsoft (BitLocker) and Apple (FileVault) devices, with a focus on low maintenance and quick time-to-compliance. The solution is managed from within the unified ePO console.",,,,,
,Add On Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,5-250,Native Drive Encrpn 1:1TE,TNEECE-AT,40.07,TNEECE-AT-AA,
B,251-1000,Native Drive Encrpn 1:1TE,TNEECE-AT,34.56,TNEECE-AT-BA,
C,1001-2000,Native Drive Encrpn 1:1TE,TNEECE-AT,28.45,TNEECE-AT-CA,
D,2001-5000,Native Drive Encrpn 1:1TE,TNEECE-AT,24.17,TNEECE-AT-DA,
E,5001-10000,Native Drive Encrpn 1:1TE,TNEECE-AT,19.43,TNEECE-AT-EA,
F,10001-+,Native Drive Encrpn 1:1TE,TNEECE-AT,14.73,TNEECE-AT-FA,
FRP-S,"Trellix File and Removable Media Protection - Subscription
LICENSE: Per Endpoint (Total number of Laptops, Workstation and Servers)
DELIVERABLE: Software as a Service (SaaS) with activation email and/or software download for on-premises deployment.
MANAGEMENT: ePO - On-prem, ePO - SaaS
PRODUCT CONTENT: Trellix File & Removable Media Protection offers an encryption solution for files, folders, network shares, removable media and optical media, with the ability to define compartments of data that can only be accessed by authorized personnel or managed devices. 
Note: Trellix File & Removable Media Protection in ePO SaaS is currently limited to removable media offsite encryption.",,,,,
,Add On Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,5-250,File and Rem Media Ptxn 1:1TE,FRPECE-AT,50.11,FRPECE-AT-AA,
B,251-1000,File and Rem Media Ptxn 1:1TE,FRPECE-AT,43.21,FRPECE-AT-BA,
C,1001-2000,File and Rem Media Ptxn 1:1TE,FRPECE-AT,35.55,FRPECE-AT-CA,
D,2001-5000,File and Rem Media Ptxn 1:1TE,FRPECE-AT,30.22,FRPECE-AT-DA,
E,5001-10000,File and Rem Media Ptxn 1:1TE,FRPECE-AT,24.29,FRPECE-AT-EA,
F,10001-+,File and Rem Media Ptxn 1:1TE,FRPECE-AT,18.42,FRPECE-AT-FA,
,Database Security (Subscription),,,,,
DCD-S,"Trellix Database Security - Subscription
LICENSE: Per Database Instance.
DELIVERABLE: Download.
PRODUCT CONTENT: Trellix Database Security finds and protects sensitive information in databases from accidental leakage or intentional exploitation while maintaining database performance and managing user access. Adding this protection to the Data Security Suite will provide the most comprehensive protection for sensitive information across the environment. Products included are Databases Activity Monitoring which provides real-time database activity monitoring, intrusion prevention, Virtual Patching for databases which helps ensure patches are applied quickly when available and adds security when patches can’t be applied, and Vulnerability Manager for Databases which scans databases and reports on patch levels, detected vulnerabilities, insecure code, weak passwords, rootkits and other malware.",,,,,
,Subscription Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,5-250,Database Security 1:1TE,DCDECE-AA,9677.34,DCDECE-AA-AA,
B,251-1000,Database Security 1:1TE,DCDECE-AA,5314.76,DCDECE-AA-BA,
C,1001-2000,Database Security 1:1TE,DCDECE-AA,3858.29,DCDECE-AA-CA,
D,2001-5000,Database Security 1:1TE,DCDECE-AA,3050.53,DCDECE-AA-DA,
E,5001-10000,Database Security 1:1TE,DCDECE-AA,2314.98,DCDECE-AA-EA,
F,10001-+,Database Security 1:1TE,DCDECE-AA,1564.77,DCDECE-AA-FA,
,"Data Security Suites (Perpetual + Support)
All new/ initial Data Security Suite opportunities (for Suites containing DLP content) require Professional Services. Reference the Quoting Handbook Product Requirements General Guidance, under Data Security section, for detailed quote and order guidance. ",,,,,
DATA,"Trellix Data Security Suite
LICENSE: Per Endpoint (Total number of Laptops, Workstation and Servers)
DELIVERABLE: Download Only.
MANAGEMENT: ePO - On-prem.
PRODUCT CONTENT: Trellix Data Security Suite combines the Trellix Data Encryption Suite of protection options to safeguard data and devices from unauthorized access with the Trellix Data Loss Prevention (DLP) Suite of solutions to discover, identify, classify, monitor and protect sensitive data on endpoints, in email, on the web and in network storage. Products included are Trellix Drive Encryption, Trellix Native Drive Encryption, Trellix File & Removable Media Protection, Trellix DLP Endpoint Complete, Trellix Device Control, Trellix DLP Network Monitor, Trellix DLP Network Prevent and Trellix DLP Discover.",,,,,
,Standard Offering,,,,,
,Perpetual License with 1yr Thrive Essential,,,,,
A,5-25,Data Security Suite P:1 TE,DATACKE-AA,517.84,DATACKE-AAAA,
B,26-50,Data Security Suite P:1 TE,DATACKE-AA,505.42,DATACKE-AABA,
C,51-100,Data Security Suite P:1 TE,DATACKE-AA,492.6,DATACKE-AACA,
D,101-250,Data Security Suite P:1 TE,DATACKE-AA,472.28,DATACKE-AADA,
E,251-500,Data Security Suite P:1 TE,DATACKE-AA,455.45,DATACKE-AAEA,
F,501-1000,Data Security Suite P:1 TE,DATACKE-AA,403.9,DATACKE-AAFA,
G,1001-2000,Data Security Suite P:1 TE,DATACKE-AA,368.75,DATACKE-AAGA,
H,2001-5000,Data Security Suite P:1 TE,DATACKE-AA,327.72,DATACKE-AAHA,
I,5001-10000,Data Security Suite P:1 TE,DATACKE-AA,281.66,DATACKE-AAIA,
J,10001-+,Data Security Suite P:1 TE,DATACKE-AA,219.13,DATACKE-AAJA,
,1yr Thrive Essential,,,,,
A,5-25,Data Security Suite 1Yr TE,DATAYCM-AA,111.99,DATAYCM-AAAA,
B,26-50,Data Security Suite 1Yr TE,DATAYCM-AA,109.27,DATAYCM-AABA,
C,51-100,Data Security Suite 1Yr TE,DATAYCM-AA,106.75,DATAYCM-AACA,
D,101-250,Data Security Suite 1Yr TE,DATAYCM-AA,102.12,DATAYCM-AADA,
E,251-500,Data Security Suite 1Yr TE,DATAYCM-AA,98.65,DATAYCM-AAEA,
F,501-1000,Data Security Suite 1Yr TE,DATAYCM-AA,87.34,DATAYCM-AAFA,
G,1001-2000,Data Security Suite 1Yr TE,DATAYCM-AA,79.71,DATAYCM-AAGA,
H,2001-5000,Data Security Suite 1Yr TE,DATAYCM-AA,70.84,DATAYCM-AAHA,
I,5001-10000,Data Security Suite 1Yr TE,DATAYCM-AA,60.95,DATAYCM-AAIA,
J,10001-+,Data Security Suite 1Yr TE,DATAYCM-AA,47.53,DATAYCM-AAJA,
DATAU,"Trellix Data Security Suite - Upgrade
LICENSE: Per Endpoint (Total number of Laptops, Workstation and Servers)
DELIVERABLE: Download Only.
MANAGEMENT: ePO - On-prem.
PRODUCT CONTENT: Trellix Data Security Suite combines the Trellix Data Encryption Suite of protection options to safeguard data and devices from unauthorized access with the Trellix Data Loss Prevention (DLP) Suite of solutions to discover, identify, classify, monitor and protect sensitive data on endpoints, in email, on the web and in network storage. Products included are Trellix Drive Encryption, Trellix Native Drive Encryption, Trellix File & Removable Media Protection, Trellix DLP Endpoint Complete, Trellix Device Control, Trellix DLP Network Monitor, Trellix DLP Network Prevent and Trellix DLP Discover.",,,,,
,Standard Upgrade Offering,,,,,
,Perpetual License with 1yr Thrive Essential,,,,,
A,5-25,Data Security Suite P:1 TE UPG,DATACKE-DA,517.84,DATACKE-DAAA,
B,26-50,Data Security Suite P:1 TE UPG,DATACKE-DA,505.42,DATACKE-DABA,
C,51-100,Data Security Suite P:1 TE UPG,DATACKE-DA,492.6,DATACKE-DACA,
D,101-250,Data Security Suite P:1 TE UPG,DATACKE-DA,472.28,DATACKE-DADA,
E,251-500,Data Security Suite P:1 TE UPG,DATACKE-DA,455.45,DATACKE-DAEA,
F,501-1000,Data Security Suite P:1 TE UPG,DATACKE-DA,403.9,DATACKE-DAFA,
G,1001-2000,Data Security Suite P:1 TE UPG,DATACKE-DA,368.75,DATACKE-DAGA,
H,2001-5000,Data Security Suite P:1 TE UPG,DATACKE-DA,327.72,DATACKE-DAHA,
I,5001-10000,Data Security Suite P:1 TE UPG,DATACKE-DA,281.66,DATACKE-DAIA,
J,10001-+,Data Security Suite P:1 TE UPG,DATACKE-DA,219.13,DATACKE-DAJA,
DATA-DB,"Trellix Database Security for Data Security Suite
LICENSE: Per Database Instance.
DELIVERABLE: Download.
PRODUCT CONTENT: Trellix Database Security finds and protects sensitive information in databases from accidental leakage or intentional exploitation while maintaining database performance and managing user access. Adding this protection to the Data Security Suite will provide the most comprehensive protection for sensitive information across the environment. Products included are Databases Activity Monitoring which provides real-time database activity monitoring, intrusion prevention, Virtual Patching for databases which helps ensure patches are applied quickly when available and adds security when patches can’t be applied, and Vulnerability Manager for Databases which scans databases and reports on patch levels, detected vulnerabilities, insecure code, weak passwords, rootkits and other malware.
REQUIREMENT: To be sold only as an add-on to customers with DATA licenses or subscription",,,,,
,Standard Offering,,,,,
,Perpetual License with 1yr Thrive Essential,,,,,
A,5-25,Database Sec f/DataSecSte P:1TE,DDBCKE-AA,16950.68,DDBCKE-AA-AA,
B,26-50,Database Sec f/DataSecSte P:1TE,DDBCKE-AA,14144.2,DDBCKE-AA-BA,
C,51-100,Database Sec f/DataSecSte P:1TE,DDBCKE-AA,13334.61,DDBCKE-AA-CA,
D,101-250,Database Sec f/DataSecSte P:1TE,DDBCKE-AA,10228.1,DDBCKE-AA-DA,
E,251-500,Database Sec f/DataSecSte P:1TE,DDBCKE-AA,8960.11,DDBCKE-AA-EA,
F,501-1000,Database Sec f/DataSecSte P:1TE,DDBCKE-AA,6575.8,DDBCKE-AA-FA,
G,1001-2000,Database Sec f/DataSecSte P:1TE,DDBCKE-AA,5639.21,DDBCKE-AA-GA,
H,2001-5000,Database Sec f/DataSecSte P:1TE,DDBCKE-AA,4458.62,DDBCKE-AA-HA,
I,5001-10000,Database Sec f/DataSecSte P:1TE,DDBCKE-AA,3383.52,DDBCKE-AA-IA,
J,10001-+,Database Sec f/DataSecSte P:1TE,DDBCKE-AA,2287,DDBCKE-AA-JA,
,1yr Thrive Essential,,,,,
A,5-25,Database Sec f/DataSecSte 1Yr TE,DDBYCM-AA,3702.02,DDBYCM-AA-AA,
B,26-50,Database Sec f/DataSecSte 1Yr TE,DDBYCM-AA,3089.09,DDBYCM-AA-BA,
C,51-100,Database Sec f/DataSecSte 1Yr TE,DDBYCM-AA,2912.29,DDBYCM-AA-CA,
D,101-250,Database Sec f/DataSecSte 1Yr TE,DDBYCM-AA,2233.85,DDBYCM-AA-DA,
E,251-500,Database Sec f/DataSecSte 1Yr TE,DDBYCM-AA,1956.9,DDBYCM-AA-EA,
F,501-1000,Database Sec f/DataSecSte 1Yr TE,DDBYCM-AA,1436.16,DDBYCM-AA-FA,
G,1001-2000,Database Sec f/DataSecSte 1Yr TE,DDBYCM-AA,1231.61,DDBYCM-AA-GA,
H,2001-5000,Database Sec f/DataSecSte 1Yr TE,DDBYCM-AA,973.76,DDBYCM-AA-HA,
I,5001-10000,Database Sec f/DataSecSte 1Yr TE,DDBYCM-AA,738.96,DDBYCM-AA-IA,
J,10001-+,Database Sec f/DataSecSte 1Yr TE,DDBYCM-AA,499.49,DDBYCM-AA-JA,
NDLP,"Trellix Data Security Network Suite
LICENSE: Per Endpoint (Total number of Laptops, Workstation and Servers)
DELIVERABLE: Download Only for on-premises deployment.
MANAGEMENT: ePO (On-Prem) included to manage appliances and virtual appliances
PRODUCT CONTENT: Trellix Data Security Network Suite combines Trellix DLP Network Monitor, Trellix DLP Network Prevent and Trellix DLP Discover to discover, identify, classify, monitor and protect sensitive data as it is in motion throughout your network and at rest in your data centers. Appliance software available as an add on to DLP appliances (Prevent and Monitor) or can be used in a virtual appliance environment.  Note: This does not include Trellix Data Loss Prevention Endpoint Complete.",,,,,
,Standard Offering,,,,,
,Perpetual License with 1yr Thrive Essential,,,,,
A,1-25,Network Data Sec Suite P:1 TE,NDLCKE-AA,220.38,NDLCKE-AA-AA,
B,26-50,Network Data Sec Suite P:1 TE,NDLCKE-AA,215.12,NDLCKE-AA-BA,
C,51-100,Network Data Sec Suite P:1 TE,NDLCKE-AA,209.68,NDLCKE-AA-CA,
D,101-250,Network Data Sec Suite P:1 TE,NDLCKE-AA,201.02,NDLCKE-AA-DA,
E,251-500,Network Data Sec Suite P:1 TE,NDLCKE-AA,193.85,NDLCKE-AA-EA,
F,501-1000,Network Data Sec Suite P:1 TE,NDLCKE-AA,172.71,NDLCKE-AA-FA,
G,1001-2000,Network Data Sec Suite P:1 TE,NDLCKE-AA,156.96,NDLCKE-AA-GA,
H,2001-5000,Network Data Sec Suite P:1 TE,NDLCKE-AA,139.48,NDLCKE-AA-HA,
I,5001-10000,Network Data Sec Suite P:1 TE,NDLCKE-AA,119.87,NDLCKE-AA-IA,
J,10001-+,Network Data Sec Suite P:1 TE,NDLCKE-AA,93.23,NDLCKE-AA-JA,
,1yr Thrive Essential,,,,,
A,1-25,Network Data Sec Suite 1Yr TE,NDLYCM-AA,47.67,NDLYCM-AA-AA,
B,26-50,Network Data Sec Suite 1Yr TE,NDLYCM-AA,46.51,NDLYCM-AA-BA,
C,51-100,Network Data Sec Suite 1Yr TE,NDLYCM-AA,45.45,NDLYCM-AA-CA,
D,101-250,Network Data Sec Suite 1Yr TE,NDLYCM-AA,43.46,NDLYCM-AA-DA,
E,251-500,Network Data Sec Suite 1Yr TE,NDLYCM-AA,41.99,NDLYCM-AA-EA,
F,501-1000,Network Data Sec Suite 1Yr TE,NDLYCM-AA,37.4,NDLYCM-AA-FA,
G,1001-2000,Network Data Sec Suite 1Yr TE,NDLYCM-AA,33.91,NDLYCM-AA-GA,
H,2001-5000,Network Data Sec Suite 1Yr TE,NDLYCM-AA,30.14,NDLYCM-AA-HA,
I,5001-10000,Network Data Sec Suite 1Yr TE,NDLYCM-AA,25.94,NDLYCM-AA-IA,
J,10001-+,Network Data Sec Suite 1Yr TE,NDLYCM-AA,20.23,NDLYCM-AA-JA,
NDLPU,"Trellix Data Security Network Suite Upgrade
LICENSE: Per Endpoint (Total number of Laptops, Workstation and Servers)
DELIVERABLE: Download Only for on-premises deployment.
MANAGEMENT: ePO (On-Prem) included to manage appliances and virtual appliances
PRODUCT CONTENT: Trellix Data Security Network Suite combines Trellix DLP Network Monitor, Trellix DLP Network Prevent and Trellix DLP Discover to discover, identify, classify, monitor and protect sensitive data as it is in motion throughout your network and at rest in your data centers. Appliance software available as an add on to DLP appliances (Prevent and Monitor) or can be used in a virtual appliance environment.  Note: This does not include Trellix Data Loss Prevention Endpoint Complete.",,,,,
,Standard Offering,,,,,
,Perpetual License with 1yr Thrive Essential,,,,,
A,1-25,Network Data Sec Suite P:1 TE UPG,NDLCKE-DA,220.38,NDLCKE-DA-AA,
B,26-50,Network Data Sec Suite P:1 TE UPG,NDLCKE-DA,215.12,NDLCKE-DA-BA,
C,51-100,Network Data Sec Suite P:1 TE UPG,NDLCKE-DA,209.68,NDLCKE-DA-CA,
D,101-250,Network Data Sec Suite P:1 TE UPG,NDLCKE-DA,201.02,NDLCKE-DA-DA,
E,251-500,Network Data Sec Suite P:1 TE UPG,NDLCKE-DA,193.85,NDLCKE-DA-EA,
F,501-1000,Network Data Sec Suite P:1 TE UPG,NDLCKE-DA,172.71,NDLCKE-DA-FA,
G,1001-2000,Network Data Sec Suite P:1 TE UPG,NDLCKE-DA,156.96,NDLCKE-DA-GA,
H,2001-5000,Network Data Sec Suite P:1 TE UPG,NDLCKE-DA,139.48,NDLCKE-DA-HA,
I,5001-10000,Network Data Sec Suite P:1 TE UPG,NDLCKE-DA,119.87,NDLCKE-DA-IA,
J,10001-+,Network Data Sec Suite P:1 TE UPG,NDLCKE-DA,93.23,NDLCKE-DA-JA,
TDL,"Trellix Data Loss Prevention Suite
LICENSE: Per Endpoint (Total number of Laptops, Workstation and Servers)
DELIVERABLE: Download Only.
PRODUCT CONTENT: Available as an add on to DLP Appliances or can be used in a virtual appliance environment. Includes DLP Monitor, DLP Discover, DLP Prevent and DLP Endpoint and Device Control.
",,,,,
,Standard Offering,,,,,
,Perpetual License with 1yr Thrive Essential,,,,,
A,5-5000,Data Loss Prevention Suite P:1 TE,TDLCKE-AA,249.71,TDLCKE-AA-AA,
B,5001-10000,Data Loss Prevention Suite P:1 TE,TDLCKE-AA,214.34,TDLCKE-AA-BA,
C,10001-25000,Data Loss Prevention Suite P:1 TE,TDLCKE-AA,179.03,TDLCKE-AA-CA,
D,25001-50000,Data Loss Prevention Suite P:1 TE,TDLCKE-AA,143.68,TDLCKE-AA-DA,
E,50001-100000,Data Loss Prevention Suite P:1 TE,TDLCKE-AA,115.43,TDLCKE-AA-EA,
F,100001-+,Data Loss Prevention Suite P:1 TE,TDLCKE-AA,87.13,TDLCKE-AA-FA,
,1yr Thrive Essential,,,,,
A,5-5000,Data Loss Prevention Suite1Yr TE,TDLYCM-AA,55.56,TDLYCM-AA-AA,
B,5001-10000,Data Loss Prevention Suite1Yr TE,TDLYCM-AA,46.81,TDLYCM-AA-BA,
C,10001-25000,Data Loss Prevention Suite1Yr TE,TDLYCM-AA,39.1,TDLYCM-AA-CA,
D,25001-50000,Data Loss Prevention Suite1Yr TE,TDLYCM-AA,31.38,TDLYCM-AA-DA,
E,50001-100000,Data Loss Prevention Suite1Yr TE,TDLYCM-AA,25.19,TDLYCM-AA-EA,
F,100001-+,Data Loss Prevention Suite1Yr TE,TDLYCM-AA,19.04,TDLYCM-AA-FA,
CDA,"Trellix Data Security Endpoint Protection Suite
LICENSE: Per Endpoint (Total number of Laptops, Workstation and Servers).
DELIVERABLE: Download.
PRODUCT CONTENT: Provides the core features of the Data Security Encryption Suite, along with DLP Endpoint Complete. Includes DLP Endpoint Complete, Drive Encryption, File & Removable Media Protection and Native Drive Encryption.
PRODUCT REQUIRES: ePO - SaaS or ePO - On-prem for on-premises management of DLP Endpoint Complete, Drive Encryption , File & Removable Media Protection and Native Drive Encryption. Does not require Endpoint protection, but will require the Trellix Agent.
Note: Trellix File & Removable Media Protection in ePO SaaS is currently limited to removable media offsite encryption.
Note: Trellix Native Drive Encryption in ePO SaaS does not support network unlock or AD preboot authentication (deprecated).",,,,,
,Standard Offering,,,,,
,ProtectPLUS Perpetual License with 1yr Thrive Essential,,,,,
A,5-25,Data Sec Endpt Prot Suite P:1TE [P+],CDACDE-AA,290.17,CDACDE-AA-AA,
B,26-50,Data Sec Endpt Prot Suite P:1TE [P+],CDACDE-AA,283.2,CDACDE-AA-BA,
C,51-100,Data Sec Endpt Prot Suite P:1TE [P+],CDACDE-AA,276.22,CDACDE-AA-CA,
D,101-250,Data Sec Endpt Prot Suite P:1TE [P+],CDACDE-AA,264.62,CDACDE-AA-DA,
