Band,Range,Description,PartNo,MSRP List Price,Standard Channel SKU,Unnamed: 6
D,101-250,Web Protection Suite V2 1:1BZ,WP2ECE-AA,99.6,WP2ECE-AA-DA,
E,251-500,Web Protection Suite V2 1:1BZ,WP2ECE-AA,91.28,WP2ECE-AA-EA,
F,501-1000,Web Protection Suite V2 1:1BZ,WP2ECE-AA,83.0,WP2ECE-AA-FA,
G,1001-2000,Web Protection Suite V2 1:1BZ,WP2ECE-AA,77.82,WP2ECE-AA-GA,
H,2001-5000,Web Protection Suite V2 1:1BZ,WP2ECE-AA,71.59,WP2ECE-AA-HA,
I,5001-10000,Web Protection Suite V2 1:1BZ,WP2ECE-AA,64.33,WP2ECE-AA-IA,
J,10001-+,Web Protection Suite V2 1:1BZ,WP2ECE-AA,59.15,WP2ECE-AA-JA,
WPS2-DE,"Skyhigh Web Protection Suite 2 - WPS2  (Germany Data Center)
End of Sale is 1st March 2024 End of Life/Support is TBA
LICENSE: Per User.
DELIVERABLE: Welcome email. License via email and software per download.
PRODUCT CONTENT: A product that enables users to use their MWG appliance-based policy in the cloud with the same feature set used on appliances, incl. GAM.
This SKU replaces the WPS SKU and provides a like for like feature set in Skyhigh CASB. Customers will manage their Policy on appliances and sync it to the SSE SWG Proxy POPs. It provides analytics and dashboards in Skyhigh CASB for traffic handled by the cloud proxies, tunnel configuration and Client Proxy management in Skyhigh CASB. It doesn’t offer cloud-based policy management or any other CASB features. On premise ePO, CSR and Client Proxy are included through the on-premise licenses. MVISION ePO is an available add-on via the UCEMEPO SKU.
SKU can only be used for existing WPS customer. New customer in desire of a Hybrid deployment need to purchase Skyhigh SWG.
Appliance license contractually permits the customer to deploy upto 5 VMs with a max core of 4 CPUs in a test or development environment . Available for any new customer onboarded post Q1 2024",,,,,
,Standard Offering,,,,,
,1yr Subscription with 1yr Business Software Support,,,,,
A,5-25,Web Protection Suite (DE) V2 1:1BZ,WP2DEE-AA,149.16,WP2DEE-AA-AA,
B,26-50,Web Protection Suite (DE) V2 1:1BZ,WP2DEE-AA,137.18,WP2DEE-AA-BA,
C,51-100,Web Protection Suite (DE) V2 1:1BZ,WP2DEE-AA,125.27,WP2DEE-AA-CA,
D,101-250,Web Protection Suite (DE) V2 1:1BZ,WP2DEE-AA,114.55,WP2DEE-AA-DA,
E,251-500,Web Protection Suite (DE) V2 1:1BZ,WP2DEE-AA,104.98,WP2DEE-AA-EA,
F,501-1000,Web Protection Suite (DE) V2 1:1BZ,WP2DEE-AA,95.45,WP2DEE-AA-FA,
G,1001-2000,Web Protection Suite (DE) V2 1:1BZ,WP2DEE-AA,89.49,WP2DEE-AA-GA,
H,2001-5000,Web Protection Suite (DE) V2 1:1BZ,WP2DEE-AA,82.34,WP2DEE-AA-HA,
I,5001-10000,Web Protection Suite (DE) V2 1:1BZ,WP2DEE-AA,73.97,WP2DEE-AA-IA,
J,10001-+,Web Protection Suite (DE) V2 1:1BZ,WP2DEE-AA,68.02,WP2DEE-AA-JA,
,Legacy - Secure Web Gateway Reverse Proxy Appliances,,,,,
WG5500-E-RP,"Skyhigh SWG WG5500-E Reverse Proxy Appliance
End of Sale is 31st March 2023. End of Life/Support is 31st March 2028. Support contracts cannot extend past the End of Life/ Support Date.
LICENSE: Per Unit.
DELIVERABLE: Skyhigh Secure Web Gateway Appliance for use as a Reverse Proxy. May not be used as a forward proxy for user internet access.
PRODUCT CONTENT: Hardware appliance with Skyhigh SWG Software, Gateway Edition software licenses and SWG Anti-Malware and  Skyhigh SWG Anti-Malware Third Party enabled. The corresponding Skyhigh Hardware and Business Software Support SKU is required to be sold with the appliance and provided to Skyhigh on one consolidated purchase order.",,,,,
,Standard Offering,,,,,
,1yr Next Business Day Ship Hardware Support,,,,,
 ,1-+,Skyhigh SWG 5500 RP Appl-E 1Yr NBD,WBG5500ERPXNBD,51646.0,WBG5500ERPXNBDA,
,1yr Same Day 24x7 Hardware Support (CRU Only),,,,,
 ,1-+,Skyhigh SWG 5500 RevProx Appl-E 1Yr SD,WBG5500ERPXSD,64557.5,WBG5500ERPXSDA,
WG5000-E-RP,"Skyhigh SWG WG5000-E Reverse Proxy Appliance
End of Sale is 31st March 2023. End of Life/Support is 31st March 2028. Support contracts cannot extend past the End of Life/ Support Date.
LICENSE: Per Unit.
DELIVERABLE: Skyhigh Secure Web Gateway Appliance for use as a Reverse Proxy. May not be used as a forward proxy for user internet access.
PRODUCT CONTENT: Hardware appliance with Skyhigh SWG Software, Gateway Edition software licenses and  SWG Anti-Malware and  Skyhigh SWG Anti-Malware Third Party enabled. The corresponding Skyhigh Hardware and Business Software Support SKU is required to be sold with the appliance and provided to Skyhigh on one consolidated purchase order.",,,,,
,Standard Offering,,,,,
,1yr Next Business Day Ship Hardware Support,,,,,
 ,1-+,Skyhigh SWG 5000 RP Appl-E 1Yr NBD,WBG5000ERPXNBD,22512.38,WBG5000ERPXNBDA,
,1yr Same Day 24x7 Hardware Support (CRU Only),,,,,
 ,1-+,Skyhigh SWG 5000 RevProx Appl-E 1Yr SD,WBG5000ERPXSD,28140.43,WBG5000ERPXSDA,
WG4500-E-RP,"Skyhigh SWG WG4500-E Reverse Proxy Appliance
End of Sale is 31st March 2023. End of Life/Support is 31st March 2028. Support contracts cannot extend past the End of Life/ Support Date.
LICENSE: Per Unit.
DELIVERABLE: Skyhigh Secure Web Gateway Appliance for use as a Reverse Proxy. May not be used as a forward proxy for user internet access.
PRODUCT CONTENT: Hardware appliance with Skyhigh SWG Software, Gateway Edition software licenses and SWG Anti-Malware and Skyhigh SWG Anti-Malware Third Party enabled. The corresponding Skyhigh Hardware and Business Software Support SKU is required to be sold with the appliance and provided to Skyhigh on one consolidated purchase order.",,,,,
,Standard Offering,,,,,
,1yr Next Business Day Ship Hardware Support,,,,,
 ,1-+,Skyhigh SWG 4500 RP Appl-E 1YrNBD,WBG4500ERPXNBD,9269.81,WBG4500ERPXNBDA,
,1yr Same Day 24x7 Hardware Support (CRU Only),,,,,
 ,1-+,Skyhigh SWG 4500 RevProx Appl-E 1Yr SD,WBG4500ERPXSD,11587.23,WBG4500ERPXSDA,
WG5500-D-RP,"Web Gateway WG5500-D Reverse Proxy Appliance
End of Sale is Oct 15th 2020. End of Life/Support is 30th Sep 2025. Support contracts cannot extend past the End of Life/ Support Date.
LICENSE: Per Unit.",,,,,
,Standard Offering,,,,,
,1yr Next Business Day Ship Hardware Support,,,,,
 ,1-+,Web GW 5500 RevProx Appl-D 1Yr NBD,WBG5500DRPXNBD,60088.16,WBG5500DRPXNBDA,
,1yr Same Day 24x7 Hardware Support (CRU Only),,,,,
 ,1-+,Web GW 5500 RevProx Appl-D 1Yr SD,WBG5500DRPXSD,75110.18,WBG5500DRPXSDA,
WG5000-D-RP,"Web Gateway WG5000-D Reverse Proxy Appliance
End of Sale is Oct 15th 2020. End of Life/Support is 30th Sep 2025. Support contracts cannot extend past the End of Life/ Support Date.
LICENSE: Per Unit.",,,,,
,Standard Offering,,,,,
,1yr Next Business Day Ship Hardware Support,,,,,
 ,1-+,Web GW 5000 RevProx Appl-D 1Yr NBD,WBG5000DRPXNBD,26192.27,WBG5000DRPXNBDA,
,1yr Same Day 24x7 Hardware Support (CRU Only),,,,,
 ,1-+,Web GW 5000 RevProx Appl-D 1Yr SD,WBG5000DRPXSD,32740.33,WBG5000DRPXSDA,
WG4500-D-RP,"Web Gateway WG4500-D Reverse Proxy Appliance
End of Sale is January 11th 2021. End of Life/Support is December 31, 2025. Support contracts cannot extend past the End of Life/ Support Date.
LICENSE: Per Unit.",,,,,
,Standard Offering,,,,,
,1yr Next Business Day Ship Hardware Support,,,,,
 ,1-+,Web GW 4500 RevProx Appl-D 1Yr NBD,WBG4500DRPXNBD,10098.72,WBG4500DRPXNBDA,
,1yr Same Day 24x7 Hardware Support (CRU Only),,,,,
 ,1-+,Web GW 4500 RevProx Appl-D 1Yr SD,WBG4500DRPXSD,12623.43,WBG4500DRPXSDA,
,Legacy - Secure Web Gateway Accessories,,,,,
PCIE-10GB-FBR-2-LR,"Skyhigh 10 Gigabit Fiber PCIe Card - E Model Appliances with Long Range Transceivers
End of Sale is 31st March 2023. End of Life/Support is 31st March 2028. Support contracts cannot extend past the End of Life/ Support Date.
LICENSE: Per Unit.
DELIVERABLE: Non-Stockable H/W Units.
PRODUCT CONTENT: Optional card, to be used in a WG5500E or WG5000E appliance, one per appliance, installed by customer. Card has four connectors, includes required SFPs.",,,,,
,Standard Offering,,,,,
,1yr Advanced RMA (next business day ship) Hardware Support,,,,,
 ,1-+,10GB Fbr PCIe Card LR E Model 1YrRMA,RB10G4LRFBRE,884.0,RB10G4LRFBREA,
PCIE-10GB-FBR-2-SR,"Skyhigh 10 Gigabit Fiber PCIe Card - E Model Appliances with Short Range Transceivers
End of Sale is 31st March 2023. End of Life/Support is 31st March 2028. Support contracts cannot extend past the End of Life/ Support Date.
LICENSE: Per Unit.
DELIVERABLE: Non-Stockable H/W Units.
PRODUCT CONTENT: Optional card, to be used in a WG5500E or WG5000E appliance, one per appliance, installed by customer. Card has four connectors, includes required SFPs.",,,,,
,Standard Offering,,,,,
,1yr Advanced RMA (next business day ship) Hardware Support,,,,,
 ,1-+,10GB Fbr PCIe Card SR E Model 1YrRMA,RB10G4SRFBRE,802.52,RB10G4SRFBREA,
PCIE-10GB-FBR-2,"10 Gigabit Fiber PCIe Card - E Model Appliances
End of Sale is October 11th 2021. End of Life/Support is 31st March 2028
LICENSE: Per Unit.
DELIVERABLE: Non-Stockable H/W Units. PRODUCT CONTENT: Optional card, to be used in a WG5500E or WG5000E appliance, one per appliance, installed by customer. Card has four connectors, includes required SFPs.",,,,,
,Standard Offering,,,,,
,1yr Advanced RMA (next business day ship) Hardware Support,,,,,
 ,1-+,10GB Fbr PCIe Card - E Model 1Yr RMA,RB10G4FBRE,802.52,RB10G4FBREA,
PCIE-10GB-FBR-1,"10 Gigabit Fiber PCIe Card - D Model Appliances
End of Life/Support is January 11th 2026. Support contracts cannot extend past the End of Life/ Support Date.
LICENSE: Per Unit.
DELIVERABLE: Non-Stockable H/W Units. PRODUCT CONTENT: Optional card, to be used in a WG5500D or WG5000D appliance, one per appliance, installed by customer. Card has four connectors, includes required SFPs.",,,,,
,Standard Offering,,,,,
,1yr Advanced RMA (next business day ship) Hardware Support,,,,,
A,1-+,10GB Fbr PCIe Card - D Model 1Yr RMA,RB10G4FBRD,869.63,RB10G4FBRDAA,
,Legacy - Customer Care Plans,,,,,
CSPLAN-CLDATC-ADDON,"Technical Account Manager (TAM-C) Add on for Skyhigh Care Plans
A TAM is technical resource assigned to an account and who is responsible for  case triage and escalation support; on going operationalization of the Customer USE case, Training customer on new features/releases, configuration services; tenant health check; upgrade planning and driving customer founder defects to closure in collaboration with the engg team Activation by Sales Rep required. Customer must have a valid Skyhigh Care Plan entitlement. The TAM is a Skyhigh CASB Support resource.",,,,,
,Add On Offering,,,,,
,1yr Software Support,,,,,
A,1-+,CASB Technical Contact Add-On 1yr,CLDTCM-AT,47086.31,CLDTCM-AT-AA,
,Legacy - Remote Cloud Success,,,,,
MVC-REMOTE-CSM-CATC,"SSE Remote CSM and C-ATC
Skyhigh CASB Remote CSM and C-ATC is designed for Skyhigh CASB only clients who require a single contact for proactive communication and case management.  The Skyhigh CASB Remote CSM and C-ATC provides access to a remotely located Success Manager and remote Cloud Technical Contact.  Skyhigh CASB Remote CSM and C-ATC only covers Skyhigh CASB.  The standard entitlement term is one year.",,,,,
,Standard Offering,,,,,
,1yr Software Support,,,,,
A,1-+,SSE Remote CSM and C-ATC 1yr,RCSTCM-AT,83239.95,RCSTCM-AT-AA,
