Band,Range,Description,PartNo,MSRP List Price,Standard Channel SKU,Unnamed: 6
NS9500-40GBPS-S,"Trellix IPS NS9500 - 40Gbps Software license (Throughput based entitlement)
LICENSE: Per Unit
DELIVERABLE: Software download or preinstalled on hardware appliance
PRODUCT CONTENT: This software license will provide 40Gbps of IPS Performance.",,,,,
,Standard Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,NS9500 (40Gbps) 1:1 TE,NS95X40ECE-AT,360774.11,NS95X40ECE-AT-AA,
NS9500-60GBPS-S,"Trellix IPS NS9500 - 60Gbps Software license (Throughput based entitlement)
LICENSE: Per Unit.
DELIVERABLE: Software download or preinstalled on hardware appliance
PRODUCT CONTENT: This software license will provide 60Gbps of IPS Performance.",,,,,
,Standard Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,NS9500 (60Gbps) 1:1 TE,NS95X60ECE-AT,613316.53,NS95X60ECE-AT-AA,
NS9500-100GBPS-S,"Trellix IPS NS9500 - 100Gbps Software license (Throughput based entitlement)
LICENSE: Per Unit.
DELIVERABLE: Software download or preinstalled on hardware appliance
PRODUCT CONTENT: This software license will provide 100Gbps of IPS Performance.",,,,,
,Standard Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,NS9500 (100Gbps) 1:1 TE,NS95X100ECE-AT,779271.37,NS95X100ECE-AT-AA,
NS9500-10GBPS FO-S,"Trellix IPS NS9500 - 10Gbps Failover (HA) Software license (Throughput based entitlement)
LICENSE: Per Unit.
DELIVERABLE: Software download or preinstalled on hardware appliance
PRODUCT CONTENT: This software license will provide 10Gbps of IPS Failover (HA) Performance. QSFP28 DAC cable provided with the appliance can be used for HA connectivity.",,,,,
,Standard Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,NS9500 (10Gbps) FO 1:1 TE,FO95X10ECE-AT,118184.9,FO95X10ECE-AT-AA,
NS9500-20GBPS FO-S,"Trellix IPS NS9500 - 20Gbps Failover (HA) Software license (Throughput based entitlement)
LICENSE: Per Unit.
DELIVERABLE: Software download or preinstalled on hardware appliance
PRODUCT CONTENT: This software license will provide 20Gbps of Failover (HA) IPS Performance. QSFP28 DAC cable provided with the appliance can be used for HA connectivity.",,,,,
,Standard Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,NS9500 (20Gbps) FO 1:1 TE,FO95X20ECE-AT,188658.94,FO95X20ECE-AT-AA,
NS9500-30GBPS FO-S,"Trellix IPS NS9500 - 30Gbps Failover (HA) Software license (Throughput based entitlement)
LICENSE: Per Unit.
DELIVERABLE: Software download or preinstalled on hardware appliance
PRODUCT CONTENT: This software license will provide 30Gbps of Failover (HA) IPS Performance. QSFP28 DAC cable provided with the appliance can be used for HA connectivity.",,,,,
,Standard Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,NS9500 (30Gbps) FO 1:1 TE,FO95X30ECE-AT,216298.6,FO95X30ECE-AT-AA,
NS9500-40GBPS FO-S,"Trellix IPS NS9500 - 40Gbps Failover (HA) Software license (Throughput based entitlement)
LICENSE: Per Unit.
DELIVERABLE: Software download or preinstalled on hardware appliance
PRODUCT CONTENT: This software license will provide 40Gbps of Failover (HA) IPS Performance. Additional purchase of 40Gbps I/O modules (1 per sensor) and one NS9500 cable 5 pack (3 Meters) is required.",,,,,
,Standard Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,NS9500 (40Gbps) FO 1:1 TE,FO95X40ECE-AT,270580.56,FO95X40ECE-AT-AA,
NS9500-60GBPS FO-S,"Trellix IPS NS9500 - 60Gbps Failover (HA) Software license (Throughput based entitlement)
LICENSE: Per Unit.
DELIVERABLE: Software download or preinstalled on hardware appliance
PRODUCT CONTENT: This software license will provide 60Gbps of Failover (HA) IPS Performance.  Additional purchase of 40Gbps I/O modules (1 per sensor) and one NS9500 cable 5 pack (3 Meters) is required.",,,,,
,Standard Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,NS9500 (60Gbps) FO 1:1 TE,FO95X60ECE-AT,459987.4,FO95X60ECE-AT-AA,
NS9500-100GBPS FO-S,"Trellix IPS NS9500 - 100Gbps Failover (HA) Software license (Throughput based entitlement)
LICENSE: Per Unit.
DELIVERABLE: Software download or preinstalled on hardware appliance
PRODUCT CONTENT: This software license will provide 100Gbps of Failover (HA) IPS Performance. Additional purchase of 40Gbps I/O modules (1 per sensor) and one NS9500 cable 5 pack (3 Meters) is required.",,,,,
,Standard Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,NS9500 (100Gbps) FO 1:1 TE,FO95X100ECE-AT,584453.49,FO95X100ECE-AT-AA,
IPS NS9500 10GB-SSL,"Trellix Network Security IPS NS9500 10GB Appliance - Inbound/Outbound SSL
LICENSE: Per Unit  DELIVERABLE: License file delivered via email
PRODUCT CONTENT: Provides Inbound/Oubound SSL MITM  decryption capability
Requires the Sensor Appliance running NSP software that can support SSL decryption. Please refer to product datasheet for support metrics of hardware with SSL, as support for inbound & outbound differs for different appliances Ratings for SSL throughput varies with sensor appliance. Price is for max throughput speed",,,,,
,Add On Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,Net IPS NS9500 10GB SSL 1:1 TE,SSL9510ECE-AT,114072.48,SSL9510ECE-AT-AA,
IPS NS9500 20GB-SSL,"Trellix Network Security IPS NS9500 20GB Appliance - Inbound/Outbound SSL
LICENSE: Per Unit  DELIVERABLE: License file delivered via email
PRODUCT CONTENT: Provides Inbound/Oubound MITM SSL decryption capability
Requires the Sensor Appliance running NSP software that can support SSL decryption. Please refer to product datasheet for support metrics of hardware with SSL, as support for inbound & outbound differs for different appliances Ratings for SSL throughput varies with sensor appliance. Price is for max throughput speed",,,,,
,Add On Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,Net IPS NS9500 20GB SSL 1:1 TE,SSL9520ECE-AT,150770.4,SSL9520ECE-AT-AA,
IPS NS9500 30GB-SSL,"Trellix Network Security IPS NS9500 30GB Appliance - Inbound/Outbound SSL
LICENSE: Per Unit  DELIVERABLE: License file delivered via email
PRODUCT CONTENT: Provides Inbound/Oubound MITM SSL decryption capability
Requires the Sensor Appliance running NSP software that can support SSL decryption. Please refer to product datasheet for support metrics of hardware with SSL, as support for inbound & outbound differs for different appliances Ratings for SSL throughput varies with sensor appliance. Price is for max throughput speed",,,,,
,Add On Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,Net IPS NS9500 30GB SSL 1:1 TE,SSL9530ECE-AT,186664.06,SSL9530ECE-AT-AA,
,Network IPS Appliances: NS7600 Series,,,,,
IPS NS7600,"Trellix Network Security IPS NS7600 Appliance
LICENSE: Per Unit.
PRODUCT CONTENT:
* Integrated Network Intrusion Detection & Prevention appliance in a 1U chassis.
* This appliance delivers up to 15 Gbps of next-generation IPS performance
* Includes four (4) fixed 10/1 GigE SFP+/SFP ports (transceiver sold separately), and three (3) slots for network I/O expansion modules.
* Supports following 3 network I/O expansion modules:
(1) 6-Port 10/1 GigE RJ45 Network I/O Expansion Module (with Built-In Fail-Open)
(2) 8-Port 10/1 GigE SR Fiber Network I/O Expansion Module (with Built-In Fail-Open)
(3) 8-Port 10/1 GigE LR Network I/O Expansion Module (with Built-In Fail-Open)
* Supports the following 5 transceivers for the fixed 10/1 GigE SFP+/SFP ports:
(1) 10GigE SFP+ 10GBASE-LR SM Transceiver
(2) 10GigE SFP+ 10GBASE-SR MM Transceiver
(3) 1GigE SFP 1000BASE-LX SM Transceiver
(4) 1GigE SFP 1000BASE-SX MM Transceiver
(5) 1GigE SFP 1000BASE-T Transceiver
* Includes redundant 750W AC power supply
* Purchase of Software capacity Sku required
* Purchase of Hardware support required",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,NetSec IPS-NS7600 Appliance,IPS-NS7600,101408.74,IPS-NS7600A,
,1yr Next Business Day Ship Hardware Support,,,,,
 ,1-+,NetSec IPS-NS7600 Appl 1Yr NBD,RBIPSNS7600NBD,23202.61,RBIPSNS7600NBDA,
NS7600-5GBPS-S,"Trellix IPS NS7600 - 5Gbps Software license (Throughput based entitlement)
LICENSE: Per Unit
DELIVERABLE: Software download or preinstalled on hardware appliance
PRODUCT CONTENT:This software license will provide 5Gbps of IPS Performance.",,,,,
,Standard Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,NS7600 (5Gbps) 1:1 TE,NS76X05ECE-AT,66156.1,NS76X05ECE-AT-AA,
NS7600-10GBPS-S,"Trellix IPS NS7600 - 10Gbps Software license (Throughput based entitlement)
LICENSE: Per Unit.
DELIVERABLE: Software download or preinstalled on hardware appliance
PRODUCT CONTENT:This software license will provide 10Gbps of IPS Performance.",,,,,
,Standard Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,NS7600 (10Gbps) 1:1 TE,NS76X10ECE-AT,109111.23,NS76X10ECE-AT-AA,
NS7600-15GBPS-S,"Trellix IPS NS7600 - 15Gbps Software license (Throughput based entitlement)
LICENSE: Per Unit.
DELIVERABLE: Software download
PRODUCT CONTENT:This software license will provide 15Gbps of IPS Performance.",,,,,
,Standard Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,NS7600 (15Gbps) 1:1 TE,NS76X15ECE-AT,149434.95,NS76X15ECE-AT-AA,
NS7600-5GBPS FO-S,"Trellix IPS NS7600 - 5Gbps Failover (HA) Software license (Throughput based entitlement)
LICENSE: Per Unit.
DELIVERABLE: Software download
PRODUCT CONTENT:This software license will provide 5Gbps of IPS Failover (HA) Performance.",,,,,
,Standard Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,NS7600 (5Gbps) FO 1:1 TE,FO76X05ECE-AT,49617.09,FO76X05ECE-AT-AA,
NS7600-10GBPS FO-S,"Trellix IPS NS7600 - 10Gbps Failover (HA) Software license (Throughput based entitlement)
LICENSE: Per Unit.
DELIVERABLE: Software download
PRODUCT CONTENT:This software license will provide 10Gbps of IPS Failover (HA) Performance.",,,,,
,Standard Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,NS7600 (10Gbps) FO 1:1 TE,FO76X10ECE-AT,81833.44,FO76X10ECE-AT-AA,
NS7600-15GBPS FO-S,"Trellix IPS NS7600 - 15Gbps Failover (HA) Software license (Throughput based entitlement)
LICENSE: Per Unit.
DELIVERABLE: Software download or preinstalled on hardware appliance
PRODUCT CONTENT:This software license will provide 15Gbps of IPS Failover (HA) Performance.",,,,,
,Standard Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,NS7600 (15Gbps) FO 1:1 TE,FO76X15ECE-AT,112076.23,FO76X15ECE-AT-AA,
IPS NS7600 SSL,"Trellix Network Security IPS NS7600 Appliance - Inbound/Outbound SSL
LICENSE: Per Unit
DELIVERABLE: License file delivered via email
PRODUCT CONTENT: Provides Inbound/Outbound SSL MITM  decryption capability
Requires the Sensor Appliance running NSP software that can support SSL decryption. Price is for appliance.",,,,,
,Add On Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,Net IPS NS7600 SSL 1:1 TE,SSL7600ECE-AT,41695.02,SSL7600ECE-AT-AA,FCS Date 03/31/2025
,Network IPS Appliances: NS3600 Series,,,,,
IPS NS3600,"Trellix Network Security IPS NS3600 Appliance
LICENSE: Per Unit.
PRODUCT CONTENT:
* Integrated Network Intrusion Detection & Prevention appliance in a 1U chassis.
* This appliance delivers up to 5 Gbps of next-generation IPS performance
* Includes eight (8) fixed 10/100/1000Mbps RJ45 copper ports (with built-in fail-open), two (2) fixed 10/1 GigE SFP+/SFP ports (transceiver sold separately), and one (1) slot for network I/O expansion module.
* Supports the following 4 transceivers for the fixed 10/1 GigE SFP+/SFP ports:
(1) 10GigE SFP+ 10GBASE-LR SM Transceiver
(2) 10GigE SFP+ 10GBASE-SR MM Transceiver
(3) 1GigE SFP 1000BASE-LX SM Transceiver
(4) 1GigE SFP 1000BASE-SX MM Transceiver
*  Supports following 2 network I/O expansion modules:
(1) 4-Port 10/1 GigE SR Network I/O Expansion Module (with Built-In Fail-Open)
(2) 4-Port 1G/100M/10M RJ45 Network I/O Expansion Module (with Built-In Fail-Open)
* Built in redundant 300W AC power supply
* Purchase of Software capacity Sku required
* Purchase of Hardware support required",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,NetSec IPS-NS3600 Appliance,IPS-NS3600,29074.85,IPS-NS3600A,
,1yr Next Business Day Ship Hardware Support,,,,,
 ,1-+,NetSec IPS-NS3600 Appl 1Yr NBD,RBIPSNS3600NBD,6652.41,RBIPSNS3600NBDA,
NS3600-1GBPS-S,"Trellix IPS NS3600 - 1Gbps Software license (Throughput based entitlement)
LICENSE: Per Unit
DELIVERABLE: Software download or preinstalled on hardware appliance
PRODUCT CONTENT:This software license will provide 1Gbps of IPS Performance.",,,,,
,Standard Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,NS3600 (1Gbps) 1:1 TE,NS36X01ECE-AT,15566.14,NS36X01ECE-AT-AA,
NS3600-3GBPS-S,"Trellix IPS NS3600 - 3Gbps Software license (Throughput based entitlement)
LICENSE: Per Unit.
DELIVERABLE: Software download or preinstalled on hardware appliance
PRODUCT CONTENT:This software license will provide 3Gbps of IPS Performance.",,,,,
,Standard Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,NS3600 (3Gbps) 1:1 TE,NS36X03ECE-AT,43196.04,NS36X03ECE-AT-AA,
NS3600-5GBPS-S,"Trellix IPS NS3600 - 5Gbps Software license (Throughput based entitlement)
LICENSE: Per Unit.
DELIVERABLE: Software download
PRODUCT CONTENT:This software license will provide 5Gbps of IPS Performance.",,,,,
,Standard Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,NS3600 (5Gbps) 1:1 TE,NS36X05ECE-AT,66156.1,NS36X05ECE-AT-AA,
NS3600-1GBPS FO-S,"Trellix IPS NS3600 - 1Gbps Failover (HA) Software license (Throughput based entitlement)
LICENSE: Per Unit.
DELIVERABLE: Software download
PRODUCT CONTENT:This software license will provide 1Gbps of IPS Failover (HA) Performance.",,,,,
,Standard Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,NS3600 (1Gbps) FO 1:1 TE,FO36X01ECE-AT,11674.61,FO36X01ECE-AT-AA,
NS3600-3GBPS FO-S,"Trellix IPS NS3600 - 3Gbps Failover (HA) Software license (Throughput based entitlement)
LICENSE: Per Unit.
DELIVERABLE: Software download
PRODUCT CONTENT:This software license will provide 3Gbps of IPS Failover (HA) Performance.",,,,,
,Standard Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,NS3600 (3Gbps) FO 1:1 TE,FO36X03ECE-AT,32397.03,FO36X03ECE-AT-AA,
NS3600-5GBPS FO-S,"Trellix IPS NS3600 - 5Gbps Failover (HA) Software license (Throughput based entitlement)
LICENSE: Per Unit.
DELIVERABLE: Software download or preinstalled on hardware appliance
PRODUCT CONTENT:This software license will provide 5Gbps of IPS Failover (HA) Performance.",,,,,
,Standard Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,NS3600 (5Gbps) FO 1:1 TE,FO36X05ECE-AT,49617.09,FO36X05ECE-AT-AA,
IPS NS3600 SSL,"Trellix Network Security IPS NS3600 Appliance - Inbound/Outbound SSL
LICENSE: Per Unit
DELIVERABLE: License file delivered via email
PRODUCT CONTENT: Provides Inbound/Outbound SSL MITM  decryption capability
Requires the Sensor Appliance running NSP software that can support SSL decryption. Price is for appliance.",,,,,
,Add On Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,1-+,Net IPS NS3600 SSL 1:1 TE,SSL3600ECE-AT,22237.34,SSL3600ECE-AT-AA,FCS Date 03/31/2025
,Network IPS Network I/O Expansion Modules,,,,,
NET-I/O-E-MOD-4P-SR-100G,"Trellix Network Security 4-Port 100/40 GigE SR Fiber Network I/O Expansion Module (without Fail-Open)
LICENSE: Per Unit.
PRODUCT CONTENT: Hardware network I/O expansion module features 4-port 100/40GigE SR interface connectivity. Does not include fail-open. For use with NS9600 appliances.",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,NetSec 4pt SR NonFO Mod 100/40GigE,IAC-4P100SR-MOD,57897.78,IAC-4P100SR-MODA,
,1yr Advanced RMA (next business day ship) Hardware Support,,,,,
 ,1-+,NetSec 4ptSR NonFO Mod100/40GigE 1Yr RMA,RBIAC4P100SRMOD,13247.03,RBIAC4P100SRMODA,
NET-I/O-E-MOD-4P-SRP-100G,"Trellix Network Security 4-Port 100/40 GigE SR Network I/O Expansion Module (with Built-In Fail-Open)
LICENSE: Per Unit.
PRODUCT CONTENT: Hardware network I/O expansion module features 4-port 100/40GigE SR interface connectivity with built-in fail-open. For use with NS9600 appliances.",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,Net Sec 4pt SR PFO Mod 100/40GigE,IAC-4P100SRP-MOD,87848.35,IAC-4P100SRP-MODA,FCS Date 03/31/2025
,1yr Advanced RMA (next business day ship) Hardware Support,,,,,
 ,1-+,Net Sec 4pt SR PFO Mod 100/40GigE 1YrRMA,RBIAC4P100SRPMOD,20103.67,RBIAC4P100SRPMODA,FCS Date 03/31/2025
NET-I/O-E-MOD-4P-BIDI-100,"Trellix Network Security 4-Port 100/40 GigE BIDI Network I/O Expansion Module (with Built-In Fail-Open)
LICENSE: Per Unit.
PRODUCT CONTENT: Hardware network I/O expansion module features 4-port 100/40GigE BIDI interface connectivity with built-in fail-open. For use with NS9600 appliances.",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,Net Sec 4pt BIDI PFO Mod 100/40GigE,IAC-4P100BIDI-MOD,98274.11,IAC-4P100BIDI-MODA,FCS Date 03/31/2025
,1yr Advanced RMA (next business day ship) Hardware Support,,,,,
 ,1-+,Net Sec 4pt BIDI PFO Mod100/40GigE1YrRMA,RBIAC4P100BIDIMOD,22485.41,RBIAC4P100BIDIMODA,FCS Date 03/31/2025
NET-I/O-E-MOD-4P-LR-100G,"Trellix Network Security 4-Port 100 GigE LR Network I/O Expansion Module (with Built-In Fail-Open)
LICENSE: Per Unit.
PRODUCT CONTENT: Hardware network I/O expansion module features 4-port 100GigE LR interface connectivity with built-in fail-open. For use with NS9600 appliances.",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,Net Sec 4pt LR PFO Mod 100GigE,IAC-4P100LR-MOD,101307.87,IAC-4P100LR-MODA,FCS Date 03/31/2025
,1yr Advanced RMA (next business day ship) Hardware Support,,,,,
 ,1-+,Net Sec 4pt LR PFO Mod 100GigE 1Yr RMA,RBIAC4P100LRMOD,23179.54,RBIAC4P100LRMODA,FCS Date 03/31/2025
NET-I/O-E-MOD-4P-LR-40G,"Trellix Network Security 4-Port 40 GigE LR Network I/O Expansion Module (with Built-In Fail-Open)
LICENSE: Per Unit.
PRODUCT CONTENT: Hardware network I/O expansion module features 4-port 40GigE LR interface connectivity with built-in fail-open. For use with NS9600 appliances.",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,Net Sec 4pt LR PFO Mod 40GigE,IAC-4P40LR-MOD,84807.49,IAC-4P40LR-MODA,FCS Date 03/31/2025
,1yr Advanced RMA (next business day ship) Hardware Support,,,,,
 ,1-+,Net Sec 4pt LR PFO Mod 40GigE 1Yr RMA,RBIAC4P40LRMOD,19404.21,RBIAC4P40LRMODA,FCS Date 03/31/2025
NET-I/O-E-MOD-2P-SR-100G,"Trellix Network Security 2-Port 100/40 GigE SR Network I/O Expansion Module (with Built-In Fail-Open)
LICENSE: Per Unit.
PRODUCT CONTENT: Hardware network I/O expansion module features 2-port 100/40GigE SR interface connectivity with built-in fail-open. This module is designed for use with MPO-12 fiber cables and does not require the purchase of separate transceivers. For use with NS9500 appliances.",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,Net Sec 2pt SR FO Mod 100/40GigE,IAC-2P100NSR-MOD,57897.78,IAC-2P100NSR-MODA,
,1yr Advanced RMA (next business day ship) Hardware Support,,,,,
 ,1-+,Net Sec 2pt SR FO Mod 100/40GigE 1Yr RMA,RBIAC2P100NSRMOD,13247.03,RBIAC2P100NSRMODA,
NET-I/O-E-MOD-2PORT-100G,"Trellix Network Security 2-Port 100GigE QSFP28 Network I/O Expansion Module (without Built-In Fail-Open)
LICENSE: Per Unit.
PRODUCT CONTENT: Hardware network I/O expansion module features 2-port 100GigE QSFP28 connectivity. Requires purchase of separate transceivers. For use with NS9500 appliances.",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,Net Sec 2port I/O Mod 100GigE,IAC-2P100NET-MOD,8201.75,IAC-2P100NET-MODA,
,1yr Advanced RMA (next business day ship) Hardware Support,,,,,
 ,1-+,Net Sec 2port I/O Mod100GigE 1Yr RMA,RBIAC2P100NETMOD,1877.14,RBIAC2P100NETMODA,
NET-I/O-E-MOD-4PORT-LR,"Trellix Network Security 4-Port 10/1 GigE 10GBASE-LR/1000BASE-LX SM Net I/O Exp Mod (with Built-In Fail-Open)
LICENSE: Per Unit.
PRODUCT CONTENT: Hardware network I/O expansion module features 4-port 10/1 GigE 10GBASE-LR/1000BASE-LX SM connectivity with built-in fail-open. This module is designed for use with 8.5 micron single mode fiber optic cables and does not require the purchase of separate transceivers. For use with NS9x00 (not including 9600) and Legacy NS7xx0 appliances (not including 7600).",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,NS 4pt FO Mod 10-1GigE 1310nm SM,IAC-4P1GMM13-MOD,25259.15,IAC-4P1GMM13-MODA,
,1yr Advanced RMA (next business day ship) Hardware Support,,,,,
 ,1-+,NS 4pt FO Mod 10-1GigE 1310nm SM 1y RMA,RBIAC4P1GMM13MOD,5051.85,RBIAC4P1GMM13MODA,
NET-I/O-E-MOD-4PORT-SR-62,"Trellix Network Security 4-Port 10/1 GigE 10GBASE-SR/1000BASE-SX 62.5 MM Net I/O Exp Mod(w/ Built-In FailOpen)
LICENSE: Per Unit.
PRODUCT CONTENT: Hardware network I/O expansion module features 4-port 10/1 GigE 10GBASE-SR/1000BASE-SX 62.5μm MM connectivity with built-in fail-open. This module is designed for use with 62.5 micron multimode fiber optic cables and does not require the purchase of separate transceivers. For use with NS9x00 (not including 9600) and Legacy NS7xx0 appliances (not including 7600).",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,NS 4pt FO Mod 10-1GigE 850nm 62.5um,IAC-4P1GMM62-MOD,25259.15,IAC-4P1GMM62-MODA,
,1yr Advanced RMA (next business day ship) Hardware Support,,,,,
 ,1-+,NS 4pt FO Mod 10-1GigE 850nm 625um 1yRMA,RBIAC4P1GMM62MOD,5051.85,RBIAC4P1GMM62MODA,
NET-I/O-E-MOD-8PORT,"Trellix Network Security 8-Port 10/1 GigE SFP+/SFP Network I/O Expansion Module (without Built-In Fail-Open)
LICENSE: Per Unit.
PRODUCT CONTENT: Hardware network I/O expansion module features 8-port 10/1 GigE SFP+/SFP connectivity. Requires purchase of separate transceivers. For use with NS9x00 (not including 9600) and Legacy NS7xx0 appliances (not including 7600).",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,Net Sec 8port I/O Mod 10/1GigE,IAC-8P10NET-MOD,7647.92,IAC-8P10NET-MODA,
,1yr Advanced RMA (next business day ship) Hardware Support,,,,,
 ,1-+,Net Sec 8port I/O Mod 10/1GigE1YrRMA,RBIAC8P10NETMOD,1428.55,RBIAC8P10NETMODA,
NET-I/O-E-MOD-6PORT,"Trellix Network Security 6-Port 1GigE 1000BASE-T Network I/O Expansion Module (with Built-In Fail-Open)
LICENSE: Per Unit.
PRODUCT CONTENT: Hardware network I/O expansion module features 6-port 1GigE 1000BASE-T connectivity with built-in fail-open. For use with NS9x00 (not including 9600) and Legacy NS7xx0 appliances (not including 7600).",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,Net Sec 1GigE 6port Net Mod,IAC-6P1NET-MOD,8209.21,IAC-6P1NET-MODA,
,1yr Advanced RMA (next business day ship) Hardware Support,,,,,
 ,1-+,Net Sec 1GigE 6port Net Mod 1Yr RMA,RBIAC6P1NETMOD,1543.64,RBIAC6P1NETMODA,
NET-I/O-E-MOD-4PORT-1,"Trellix Network Security 4-Port 40GigE QSFP+ Network I/O Expansion Module (without Built-In Fail-Open)
LICENSE: Per Unit.
PRODUCT CONTENT: Hardware network I/O expansion module features 4-port 40GigE QSFP+ connectivity. Requires purchase of separate transceivers. For use with NS9x00 appliances (not including 9600).",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,Net Sec 40GigE 4 port Net Mod,IAC-4P40NET-MOD,12840.09,IAC-4P40NET-MODA,
,1yr Advanced RMA (next business day ship) Hardware Support,,,,,
 ,1-+,Net Sec 40GigE 4 port NetMod 1Yr RMA,RBIAC4P40NETMOD,2385.59,RBIAC4P40NETMODA,
NET-I/O-E-MOD-4PORT,"Trellix Network Security 4-Port 10GBASE-T Copper Network I/O Expansion Module (with Build-in Fail-Open)
LICENSE: Per Unit.
PRODUCT CONTENT: Hardware network I/O expansion module features 4-Port 10GBASE-T Copper Network I/O Expansion Module (with Built-in Fail-Open). For use with NS9x00 (not including 9600) and Legacy NS7xx0 appliances (not including 7600). ",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,Net Sec 10GigE 4port Net Mod,IAC-4P10NET-MOD,16839.44,IAC-4P10NET-MODA,
,1yr Advanced RMA (next business day ship) Hardware Support,,,,,
 ,1-+,Net Sec 10GigE 4port Net Mod 1Yr RMA,RBIAC4P10NETMOD,3704.68,RBIAC4P10NETMODA,
NET-I/O-E-MOD-6P-RJ45-10G,"Trellix Network Security 6-Port 10/1 GigE RJ45 Network I/O Expansion Module (with Built-In Fail-Open)
LICENSE: Per Unit.
PRODUCT CONTENT: Hardware network I/O expansion module features 6-port 10/1GigE RJ45 interface connectivity with built-in fail-open. For use with NS7600 & NS9600 appliances.",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,NetSec 6pt RJ45 FO Mod 10/1GigE,IAC-6P10RJ45-MOD,24191.36,IAC-6P10RJ45-MODA,
,1yr Advanced RMA (next business day ship) Hardware Support,,,,,
 ,1-+,NetSec 6pt RJ45 FO Mod 10/1GigE 1Yr RMA,RBIAC6P10RJ45MOD,5535.06,RBIAC6P10RJ45MODA,
NET-I/O-E-MOD-8P-SR-10G,"Trellix Network Security 8-Port 10/1 GigE SR Fiber Network I/O Expansion Module (with Built-In Fail-Open)
LICENSE: Per Unit.
PRODUCT CONTENT: Hardware network I/O expansion module features 8-port 10/1GigE SR interface connectivity with built-in fail-open. For use with NS7600 & NS9600 appliances.",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
 ,1-+,NetSec 8pt SR FO Mod 10/1GigE,IAC-8P10SR-MOD,42863.22,IAC-8P10SR-MODA,
,1yr Advanced RMA (next business day ship) Hardware Support,,,,,
 ,1-+,NetSec 8pt SR FO Mod 10/1GigE 1Yr RMA,RBIAC8P10SRMOD,9807.24,RBIAC8P10SRMODA,
NET-I/O-E-MOD-8P-LR-10G,"Trellix Network Security 8-Port 10/1 GigE LR Network I/O Expansion Module (with Built-In Fail-Open)
LICENSE: Per Unit.
PRODUCT CONTENT: Hardware network I/O expansion module features 8-port 10/1GigE LR interface connectivity with built-in fail-open. For use with NS7600 & NS9600 appliances.",,,,,
,Standard Offering,,,,,
,Hardware,,,,,
